word,count,fraction
been,32178,0.000924678422230444
9,32150,0.0009238738042982403
movie,31273,0.0008986720212074298
2010,30665,0.0008812003175367196
university,30476,0.0008757691464943443
part,30359,0.0008724069929919215
march,29720,0.0008540444623248429
12,29257,0.0008407395300887594
years,28930,0.0008313427420948085
up,28666,0.0008237563444483158
only,28449,0.0008175205554737367
11,28386,0.0008157101651262783
river,28310,0.0008135262021674395
during,28237,0.0008114284482727655
south,28204,0.0008104801485669539
north,27786,0.0007984683522933408
name,27681,0.0007954510350475766
december,27377,0.0007867151832122215
july,27153,0.0007802782397545915
year,27120,0.00077932994004878
because,27075,0.0007780368040863097
april,26921,0.000773611405459189
june,26914,0.0007734102509761381
october,26776,0.0007694446340245624
september,26461,0.0007603926822872701
became,26326,0.0007565132743998592
english,26146,0.0007513407305499779
war,26119,0.0007505648489724957
i,26117,0.0007505073762630526
2007,26069,0.0007491280312364176
november,25998,0.0007470877500511866
best,25972,0.000746340604828426
august,25903,0.0007443577963526382
like,25866,0.0007432945512279404
these,25467,0.0007318287456940368
league,25155,0.0007228630030209093
than,24966,0.000717431831978534
team,24928,0.0007163398504991146
2008,24628,0.0007077189440826458
john,24576,0.0007062246536371245
15,24502,0.0007040981633877288
february,24395,0.0007010233734325216
2006,24334,0.0006992704557945063
2012,24309,0.0006985520469264672
over,24301,0.0006983221560886947
player,24291,0.0006980347925414791
20,24012,0.0006900173495741631
13,23915,0.0006872299231661716
music,23878,0.0006861666780414738
no,23846,0.0006852471146903838
between,23760,0.0006827757881843294
president,23726,0.0006817987521237962
very,23466,0.0006743272998961899
france,23385,0.0006719996551637433
14,23343,0.0006707927282654377
rowspan,23299,0.0006695283286576889
2011,23213,0.0006670570021516345
york,23142,0.0006650167209664036
2005,23110,0.0006640971576153136
2009,23083,0.0006633212760378314
football,22828,0.0006559935055838329
played,22689,0.0006519991522775357
british,22579,0.0006488381532581639
p,22514,0.0006469702902012623
three,22394,0.0006435219276346747
16,22343,0.000642056373543875
series,22302,0.0006408781830002909
them,22245,0.0006392402107811619
then,21970,0.0006313377132327321
actor,21812,0.0006267973691867253
such,21739,0.0006246996152920512
000,21669,0.0006226880704615418
2014,21530,0.0006186937171552446
where,21463,0.0006167683813888999
out,21428,0.0006157626089736452
2004,21370,0.0006140959003997945
19,21282,0.000611567101184297
18,21099,0.000606308348270251
found,20946,0.000601911685997852
u,20921,0.0006011932771298129
will,20905,0.0006007334954542679
17,20766,0.0005967391421479707
30,20706,0.0005950149608646769
later,20659,0.0005936643521927635
area,20427,0.000586997517897361
since,20295,0.0005832043190741146
so,20220,0.0005810490924699974
2017,20170,0.0005796122747339193
c,20160,0.0005793249111867037
politician,20078,0.0005769685300995355
district,20020,0.0005753018215256849
would,20003,0.0005748133034954183
second,19730,0.0005669682786564317
group,19678,0.0005654739882109105
2013,19659,0.0005649279974712008
french,19502,0.0005604163897799155
la,19451,0.0005589508356891158
him,19389,0.0005571691816963789
if,19324,0.0005553013186394772
2003,19297,0.000554525437061995
official,19290,0.0005543242825789441
2000,18965,0.0005449849672944363
25,18912,0.0005434619404941934
different,18900,0.0005431171042375347
won,18747,0.0005387204419651356
2001,18733,0.0005383181329990337
age,18579,0.0005338927343719131
day,18559,0.0005333180072774819
before,18548,0.0005330019073755447
2015,18538,0.000532714543828329
released,18537,0.0005326858074736075
until,18501,0.0005316512987036312
west,18501,0.0005316512987036312
2016,18436,0.0005297834356467297
german,18430,0.0005296110175184003
21,18380,0.0005281741997823222
department,18371,0.0005279155725898281
2002,18023,0.0005179153211467242
party,17953,0.0005159037763162148
king,17851,0.0005129726681346154
22,17767,0.0005105588143380042
member,17707,0.0005088346330547104
former,17681,0.0005080874878319498
town,17598,0.0005057023703900601
region,17440,0.0005011620263440532
j,17414,0.0005004148811212926
24,17355,0.0004987194361927204
make,17282,0.0004966216822980463
2020,17277,0.0004964780005244385
saint,17271,0.0004963055823961091
number,17230,0.000495127391852525
album,17229,0.0004950986554978034
2018,17203,0.0004943515102750428
school,17099,0.0004913629293840003
do,17011,0.0004888341301685028
use,16990,0.00048823066671935
television,16978,0.00048788583046269126
often,16905,0.00048578807656801714
actress,16888,0.00048529955853775057
23,16775,0.000482052350454214
life,16748,0.0004812764688767318
2019,16729,0.0004807304781370221
same,16654,0.00047857525153290493
award,16612,0.0004773683246345993
family,16545,0.0004754429888682546
singer,16466,0.00047317281684525116
26,16239,0.0004666496643234564
1999,16209,0.0004657875736818095
center,16208,0.00046575883732708796
through,16140,0.0004638047652060217
27,16051,0.00046124722963580264
japan,16049,0.0004611897569263595
east,16031,0.0004606725025413714
website,16025,0.000460500084413042
government,15974,0.0004590345303222423
history,15905,0.00045705172184645445
being,15902,0.00045696551278228976
28,15843,0.00045527006785371757
long,15771,0.00045320105031376506
well,15730,0.000452022859770181
house,15691,0.00045090214193604006
work,15646,0.00044960900597356974
ii,15617,0.0004487756516866444
population,15608,0.00044851702449415036
game,15513,0.0004457870707956019
international,15219,0.00043733858250746246
song,15065,0.00043291318388034183
named,15012,0.000431390157080099
both,14938,0.0004292636668307034
each,14862,0.00042707970387186457
country,14780,0.00042472332278469644
1998,14777,0.00042463711372053175
small,14736,0.0004234589231769477
show,14729,0.00042325776869389675
water,14697,0.00042233820534280674
london,14681,0.00042187842366726174
29,14663,0.0004213611692822736
m,14631,0.0004204416059311836
did,14506,0.0004168495615909883
old,14502,0.00041673461617210204
place,14475,0.00041595873459461985
around,14419,0.00041434949873021235
list,14411,0.00041411960789243985
under,14388,0.0004134586717338439
general,14378,0.0004131713081866283
century,14366,0.00041282647192996953
com,14328,0.0004117344904505501
e,14321,0.00041153333596749916
high,14301,0.0004109586088730679
four,14287,0.00041055629990696603
season,14274,0.0004101827272955857
you,14173,0.0004072803554687079
started,14165,0.0004070504646309354
usually,14156,0.00040679183743844133
now,14152,0.0004066768920195551
times,14068,0.00040426303822294383
england,13993,0.00040210781161882663
1996,13935,0.000400441103044976
while,13929,0.00040026868491664663
live,13853,0.0003980847219578079
minister,13791,0.00039630306796507094
japanese,13781,0.0003960157044178553
against,13712,0.0003940328959420675
said,13708,0.00039391795052318125
1997,13699,0.0003936593233306872
death,13696,0.0003935731142665225
including,13361,0.00038394643543479903
main,13346,0.0003835153901139756
however,13302,0.0003822509905062268
system,13300,0.00038219351779678366
book,13188,0.00037897504606796865
province,13056,0.0003751818472447224
1995,13037,0.0003746358565050127
great,13029,0.0003744059656672402
home,13026,0.0003743197566030755
several,12866,0.0003697219398476255
31,12848,0.00036920468546263737
could,12831,0.0003687161674323708
man,12717,0.0003654402229941126
island,12554,0.0003607561971744979
person,12473,0.00035842855244205135
what,12419,0.00035687678928708697
based,12406,0.00035650321667570666
games,12389,0.0003560146986454401
back,12349,0.0003548652444565776
last,12335,0.0003544629354904757
municipality,12305,0.00035360084484882884
way,12293,0.0003532560085921701
1994,12264,0.0003524226543052447
language,12244,0.00035184792721081347
commune,12242,0.00035179045450137034
large,12208,0.0003508134184408372
colspan,12204,0.00035069847302195096
left,12190,0.0003502961640558491
retrieved,12110,0.0003479972556781241
writer,11931,0.0003428534481829644
early,11875,0.0003412442123185569
1992,11866,0.0003409855851260628
band,11854,0.00034064074886940406
million,11798,0.00033903151300499656
us,11791,0.0003388303585219456
1993,11745,0.0003375084862047537
white,11738,0.00033730733172170275
black,11732,0.00033713491359337337
another,11667,0.0003352670505364718
capital,11608,0.0003335716056078996
example,11599,0.00033331297841540555
film,11586,0.00033293940580402524
lived,11518,0.000330985333682959
any,11516,0.00033092786097351585
germany,11500,0.00033046807929797085
james,11493,0.0003302669248149199
st,11440,0.0003287438980146771
red,11394,0.0003274220256974852
near,11374,0.00032684729860305397
important,11314,0.0003251231173197602
get,11309,0.0003249794355461524
company,11289,0.00032440470845172115
1990,11253,0.0003233701996817449
end,11200,0.000321847172881502
director,11184,0.000321387391205957
william,11179,0.0003212437094323492
ret,11143,0.00032020920066237296
how,11139,0.0003200942552434867
children,11107,0.0003191746918923967
park,11025,0.0003168183108052286
italian,10946,0.00031454813878222513
california,10848,0.000311731976019512
began,10739,0.0003085997133548617
created,10698,0.00030742152281127756
1991,10663,0.00030641575039602287
census,10652,0.0003060996504940857
species,10634,0.00030558239610909755
church,10630,0.0003054674506902113
much,10603,0.0003046915691127291
sometimes,10579,0.0003040018965994116
air,10524,0.00030242139708972567
george,10431,0.00029974891610062035
means,10426,0.00029960523432701253
famous,10414,0.0002992603980703538
r,10413,0.0002992316617156322
central,10397,0.0002987718800400872
al,10296,0.0002958695082132094
play,10259,0.0002948062630885116
100,10256,0.0002947200540243469
line,10252,0.00029460510860546065
top,10175,0.0002923924092919003
land,10169,0.0002922199911635709
kingdom,10166,0.0002921337820994062
army,10160,0.00029196136397107683
major,10125,0.00029095559155582214
good,10056,0.0002889727830800343
go,10047,0.00028871415588754026
rock,10004,0.00028747849263451307
written,10001,0.0002873922835703484
1989,9999,0.00028733481086090526
david,9972,0.00028655892928342307
still,9950,0.0002859267294795487
union,9932,0.00028540947509456057
single,9899,0.000284461175388749
india,9886,0.0002840876027773687
sea,9869,0.0002835990847471021
include,9857,0.0002832542484904434
championship,9806,0.0002817886943996437
countries,9796,0.00028150133085242806
married,9794,0.00028144385814298493
tv,9792,0.0002813863854335418
cup,9784,0.0002811564945957693
san,9779,0.0002810128128221615
total,9771,0.000280782921984389
press,9770,0.00028075418562966743
role,9770,0.00028075418562966743
club,9716,0.00027920242247470305
college,9701,0.0002787713771538796
popular,9652,0.000277363295772523
third,9622,0.0002765012051308761
built,9611,0.0002761851052289389
america,9591,0.00027561037813450767
law,9567,0.00027492070562119017
largest,9553,0.0002745183966550883
even,9540,0.000274144824043708
robert,9517,0.00027348388788511204
five,9506,0.00027316778798317485
republic,9491,0.0002727367426623514
star,9483,0.0002725068518245789
power,9444,0.000271386133990438
public,9414,0.0002705240433487911
right,9395,0.0002699780526090814
australia,9362,0.00026902975290326984
son,9335,0.00026825387132578765
1988,9328,0.0002680527168427367
love,9326,0.0002679952441332936
see,9308,0.00026747798974830546
young,9277,0.000266587162751937
big,9268,0.00026632853555944296
style,9260,0.00026609864472167046
western,9256,0.0002659836993027842
video,9246,0.0002656963357555686
common,9237,0.0002654377085630745
down,9236,0.00026540897220835296
prime,9185,0.00026394341811755327
books,9170,0.0002635123727967298
1987,9109,0.00026175945515871446
paul,9097,0.0002614146189020557
1986,9082,0.00026098357358123227
form,9076,0.0002608111554529029
father,8995,0.0002584835107204563
canadian,8994,0.00025845477436573476
order,8977,0.0002579662563354682
things,8969,0.0002577363654976957
northern,8964,0.0002575926837240879
dies,8895,0.00025560987524830006
f,8882,0.00025523630263691975
division,8881,0.0002552075662821982
body,8877,0.00025509262086331194
wrote,8872,0.0002549489390897041
roman,8857,0.0002545178937688807
le,8824,0.0002535695940630691
1984,8780,0.00025230519445532037
living,8757,0.00025164425829672443
co,8736,0.0002510407948475716
members,8735,0.00025101205849285005
aged,8721,0.0002506097495267482
story,8707,0.0002502074405606463
become,8702,0.0002500637587870385
given,8679,0.00024940282262844255
own,8668,0.00024908672272650536
off,8645,0.0002484257865679094
word,8637,0.0002481958957301369
1980,8632,0.0002480522139565291
took,8630,0.000247994741247086
michael,8624,0.0002478223231187566
battle,8568,0.00024621308725434905
australian,8526,0.0002450061603560434
does,8512,0.00024460385138994154
set,8482,0.00024374176074829466
governor,8462,0.0002431670336538634
indian,8460,0.0002431095609444203
just,8439,0.00024250609749526747
went,8427,0.00024216126123860872
held,8420,0.00024196010675555778
g,8395,0.00024124169788751872
awards,8393,0.0002411842251780756
charles,8387,0.00024101180704974622
russian,8381,0.00024083938892141684
short,8376,0.00024069570714780903
china,8373,0.00024060949808364434
1985,8372,0.00024058076172892278
art,8347,0.00023986235286088372
european,8315,0.0002389427895097937
using,8313,0.0002388853168003506
term,8305,0.0002386554259625781
footballer,8302,0.0002385692168984134
1983,8298,0.00023845427147952715
together,8295,0.00023836806241536246
head,8259,0.0002373335536453862
spanish,8240,0.00023678756290567652
title,8239,0.00023675882655095496
away,8206,0.00023581052684514337
office,8182,0.00023512085433182586
modern,8182,0.00023512085433182586
type,8178,0.0002350059089129396
1979,8173,0.0002348622271393318
women,8157,0.0002344024454637868
election,8135,0.00023377024565991242
political,8126,0.00023351161846741836
1981,8115,0.00023319551856548117
little,8112,0.00023310930950131648
canada,8095,0.00023262079147104992
site,8093,0.0002325633187616068
heart,8082,0.0002322472188596696
l,8081,0.00023221848250494804
h,8068,0.00023184490989356773
again,8063,0.00023170122811995992
human,8062,0.00023167249176523835
came,8057,0.00023152880999163054
killed,8044,0.00023115523738025023
science,8028,0.00023069545570470523
light,8026,0.0002306379829952621
following,7957,0.00022865517451947426
50,7950,0.00022845402003642332
special,7943,0.00022825286555337238
we,7932,0.0002279367656514352
men,7917,0.00022750572033061175
military,7899,0.00022698846594562363
chicago,7882,0.00022649994791535706
published,7871,0.00022618384801341987
royal,7866,0.00022604016623981206
1982,7842,0.00022535049372649456
museum,7840,0.00022529302101705143
professional,7834,0.00022512060288872206
southern,7826,0.00022489071205094956
grand,7821,0.00022474703027734175
los,7818,0.00022466082121317706
station,7786,0.00022374125786208705
served,7784,0.00022368378515264393
voice,7782,0.0002236263124432008
moved,7768,0.00022322400347709893
www,7692,0.00022104004051826015
parts,7675,0.00022055152248799358
seat,7665,0.00022026415894077796
present,7661,0.0002201492135218917
next,7649,0.00021980437726523295
cancer,7643,0.00021963195913690358
leader,7616,0.0002188560775594214
news,7588,0.00021805145962721764
producer,7580,0.00021782156878944514
t,7578,0.000217764096080002
days,7549,0.0002169307417930767
europe,7535,0.00021652843282697482
richard,7512,0.00021586749666837888
take,7504,0.00021563760583060638
movies,7499,0.00021549392405699857
court,7493,0.0002153215059286692
every,7457,0.00021428699715869294
along,7437,0.00021371227006426166
worked,7437,0.00021371227006426166
1972,7418,0.00021316627932455197
w,7397,0.00021256281587539916
1976,7395,0.00021250534316595603
lake,7376,0.00021195935242624634
my,7374,0.00021190187971680322
help,7365,0.00021164325252430915
making,7364,0.0002116145161695876
hockey,7364,0.0002116145161695876
lost,7331,0.00021066621646377603
founded,7318,0.0002102926438523957
association,7313,0.0002101489620787879
washington,7299,0.00020974665311268602
works,7266,0.00020879835340687446
40,7259,0.00020859719892382352
1974,7253,0.00020842478079549415
hall,7251,0.00020836730808605102
version,7246,0.0002082236263124432
1977,7239,0.00020802247182939227
village,7206,0.0002070741721235807
episode,7178,0.00020626955419137693
uk,7158,0.00020569482709694567
free,7156,0.00020563735438750255
original,7148,0.00020540746354973005
plays,7147,0.00020537872719500849
n,7114,0.00020443042748919692
louis,7107,0.00020422927300614598
those,7087,0.00020365454591171473
italy,7085,0.0002035970732022716
peter,7072,0.0002032235005908913
1975,7063,0.00020296487339839723
green,7055,0.00020273498256062473
democratic,7042,0.00020236140994924441
without,7034,0.00020213151911147191
1978,7034,0.00020213151911147191
six,7030,0.00020201657369258566
side,7019,0.00020170047379064848
attack,7016,0.0002016142647264838
1973,6985,0.00020072343773011535
got,6980,0.00020057975595650753
council,6957,0.0001999188197979116
eastern,6954,0.0001998326107337469
chinese,6944,0.00019954524718653128
period,6933,0.0001992291472845941
record,6930,0.0001991429382204294
career,6896,0.00019816590215989625
1971,6887,0.0001979072749674022
summer,6874,0.00019753370235602187
few,6859,0.00019710265703519844
service,6857,0.0001970451843257553
thomas,6846,0.00019672908442381812
thought,6844,0.000196671611714375
money,6833,0.0001963555118124378
32,6822,0.00019603941191050062
civil,6805,0.00019555089388023406
v,6796,0.00019529226668774
society,6757,0.00019417154885359905
artist,6753,0.0001940566034347128
henry,6743,0.00019376923988749718
food,6732,0.00019345313998556
mother,6724,0.0001932232491477875
1970,6716,0.000192993358310015
god,6673,0.0001917576950569878
et,6667,0.00019158527692865842
earth,6665,0.0001915278042192153
1969,6663,0.00019147033150977217
today,6622,0.00019029214096618808
building,6612,0.00019000477741897245
radio,6600,0.0001896599411623137
force,6577,0.00018899900500371776
x,6563,0.00018859669603761588
academy,6545,0.00018807944165262776
1968,6537,0.00018784955081485526
match,6503,0.00018687251475432213
islands,6473,0.00018601042411267525
emperor,6467,0.00018583800598434588
sur,6467,0.00018583800598434588
gold,6460,0.00018563685150129494
point,6451,0.00018537822430880088
ice,6441,0.00018509086076158525
makes,6431,0.00018480349721436962
stars,6428,0.00018471728815020494
songs,6408,0.00018414256105577369
current,6382,0.00018339541583301303
align,6369,0.00018302184322163272
blue,6364,0.0001828781614480249
information,6364,0.0001828781614480249
caused,6352,0.00018253332519136615
night,6343,0.0001822746979988721
fire,6327,0.0001818149163233271
character,6317,0.00018152755277611146
pp,6309,0.00018129766193833896
1967,6309,0.00018129766193833896
empire,6299,0.00018101029839112334
texas,6293,0.00018083788026279396
social,6287,0.00018066546213446459
1964,6278,0.00018040683494197052
local,6274,0.00018029188952308427
color,6270,0.00018017694410419802
en,6266,0.00018006199868531177
others,6252,0.0001796596897192099
elected,6236,0.0001791999080436649
lot,6219,0.00017871139001339833
spain,6210,0.00017845276282090427
due,6185,0.0001777343539528652
composer,6173,0.00017738951769620645
formed,6141,0.00017646995434511645
http,6120,0.0001758664908959636
late,6114,0.00017569407276763423
33,6114,0.00017569407276763423
middle,6113,0.00017566533641291267
greek,6112,0.0001756366000581911
natural,6105,0.00017543544557514017
level,6088,0.0001749469275448736
prize,6077,0.00017463082764293642
paris,6074,0.00017454461857877173
race,6071,0.00017445840951460704
angeles,6059,0.0001741135732579483
space,6057,0.00017405610054850517
similar,6055,0.00017399862783906204
led,6053,0.00017394115512961892
africa,6020,0.00017299285542380735
km,6015,0.00017284917365019954
directed,6003,0.00017250433739354079
rights,5999,0.00017238939197465454
change,5996,0.00017230318291048985
me,5992,0.0001721882374916036
research,5989,0.0001721020284274389
wife,5987,0.00017204455571799579
open,5966,0.00017144109226884297
computer,5958,0.00017121120143107047
iii,5954,0.00017109625601218422
road,5949,0.0001709525742385764
control,5920,0.0001701192199516511
34,5920,0.0001701192199516511
received,5913,0.00016991806546860015
located,5909,0.0001698031200497139
put,5908,0.00016977438369499234
run,5889,0.00016922839295528265
although,5883,0.00016905597482695328
according,5883,0.00016905597482695328
brown,5864,0.00016850998408724356
musician,5860,0.0001683950386683573
produced,5853,0.00016819388418530637
author,5837,0.00016773410250976137
non,5836,0.0001677053661550398
1966,5831,0.000167561684381432
dead,5829,0.00016750421167198887
final,5829,0.00016750421167198887
martin,5810,0.00016695822093227918
prince,5790,0.00016638349383784793
lead,5788,0.0001663260211284048
soviet,5779,0.00016606739393591074
energy,5777,0.00016600992122646762
must,5764,0.0001656363486150873
35,5761,0.00016555013955092262
changed,5755,0.00016537772142259324
1965,5755,0.00016537772142259324
african,5741,0.00016497541245649136
ancient,5732,0.0001647167852639973
1960,5726,0.00016454436713566792
less,5726,0.00016454436713566792
stage,5718,0.00016431447629789542
areas,5690,0.00016350985836569167
animals,5672,0.00016299260398070355
sports,5668,0.0001628776585618173
dutch,5662,0.00016270524043348792
playing,5647,0.00016227419511266448
page,5627,0.00016169946801823323
kansas,5622,0.00016155578624462542
come,5620,0.0001614983135351823
seen,5618,0.00016144084082573917
half,5617,0.0001614121044710176
switzerland,5601,0.00016095232279547258
catholic,5580,0.00016034885934631976
records,5572,0.00016011896850854726
never,5555,0.0001596304504782807
real,5550,0.00015948676870467288
queen,5549,0.00015945803234995132
el,5547,0.0001594005596405082
should,5534,0.00015902698702912788
field,5530,0.00015891204161024163
production,5527,0.00015882583254607694
1963,5525,0.00015876835983663382
includes,5520,0.000158624678063026
mostly,5516,0.00015850973264413976
tropical,5514,0.00015845225993469663
female,5511,0.00015836605087053194
k,5509,0.00015830857816108882
christian,5489,0.00015773385106665757
problems,5451,0.0001566418695872382
street,5450,0.00015661313323251663
mexico,5443,0.0001564119787494657
too,5433,0.00015612461520225006
date,5431,0.00015606714249280694
albums,5429,0.0001560096697833638
police,5428,0.00015598093342864225
chief,5419,0.00015572230623614819
bc,5416,0.0001556360971719835
seven,5412,0.00015552115175309725
woman,5409,0.00015543494268893256
comes,5396,0.00015506137007755225
community,5388,0.00015483147923977975
class,5368,0.0001542567521453485
though,5358,0.00015396938859813287
nhl,5344,0.00015356707963203097
disease,5336,0.00015333718879425846
shows,5331,0.00015319350702065065
groups,5321,0.00015290614347343503
90,5317,0.00015279119805454878
within,5308,0.0001525325708620547
car,5301,0.00015233141637900377
act,5293,0.00015210152554123127
80,5277,0.00015164174386568627
storm,5258,0.00015109575312597658
once,5254,0.00015098080770709033
ed,5249,0.00015083712593348252
places,5237,0.00015049228967682377
1961,5234,0.00015040608061265908
gave,5227,0.00015020492612960814
florida,5216,0.00014988882622767096
better,5211,0.00014974514445406314
1945,5207,0.0001496301990351769
sweden,5204,0.0001495439899710122
cities,5203,0.00014951525361629064
blood,5197,0.00014934283548796127
van,5193,0.00014922789006907502
baseball,5181,0.00014888305381241626
1962,5181,0.00014888305381241626
among,5174,0.00014868189932936533
brother,5170,0.00014856695391047908
languages,5161,0.000148308326717985
federal,5161,0.000148308326717985
movement,5156,0.0001481646449443772
1956,5151,0.0001480209631707694
study,5148,0.0001479347541066047
forces,5144,0.00014781980868771845
comedy,5144,0.00014781980868771845
airport,5144,0.00014781980868771845
mountain,5138,0.00014764739055938907
centre,5130,0.00014741749972161657
included,5126,0.00014730255430273032
joined,5121,0.0001471588725291225
child,5120,0.00014713013617440095
daughter,5114,0.00014695771804607157
medal,5114,0.00014695771804607157
women's,5113,0.00014692898169135
full,5113,0.00014692898169135
russia,5106,0.00014672782720829907
development,5105,0.0001466990908535775
pakistan,5096,0.00014644046366108345
becomes,5092,0.00014632551824219717
words,5081,0.00014600941834025998
36,5080,0.00014598068198553842
coast,5074,0.00014580826385720904
smith,5056,0.00014529100947222092
model,5051,0.0001451473276986131
says,5037,0.00014474501873251123
jr,5036,0.00014471628237778966
event,5031,0.00014457260060418185
olympic,5018,0.00014419902799280154
almost,5003,0.0001437679826719781
having,4998,0.00014362430089837029
per,4986,0.00014327946464171153
appeared,4982,0.00014316451922282528
independent,4979,0.0001430783101586606
bad,4978,0.00014304957380393903
canton,4976,0.0001429921010944959
text,4973,0.00014290589203033122
program,4957,0.00014244611035478622
lee,4951,0.00014227369222645684
hot,4939,0.0001419288559697981
edward,4939,0.0001419288559697981
instead,4935,0.00014181391055091184
himself,4915,0.0001412391834564806
mark,4912,0.0001411529743923159
hurricane,4903,0.00014089434719982184
border,4899,0.0001407794017809356
songwriter,4892,0.00014057824729788465
wanted,4889,0.00014049203823371996
bill,4888,0.0001404633018789984
teams,4877,0.00014014720197706121
virginia,4872,0.0001400035202034534
jean,4836,0.00013896901143347715
republican,4831,0.0001388253296598693
lives,4824,0.00013862417517681837
network,4822,0.00013856670246737524
health,4821,0.00013853796611265368
parliament,4820,0.00013850922975793212
board,4807,0.0001381356571465518
1958,4792,0.00013770461182572837
mary,4791,0.0001376758754710068
00,4787,0.00013756093005212055
60,4786,0.000137532193697399
drama,4781,0.00013738851192379118
super,4770,0.000137072412021854
done,4765,0.00013692873024824618
say,4759,0.0001367563121199168
players,4757,0.00013669883941047368
meaning,4755,0.00013664136670103055
business,4751,0.0001365264212821443
hill,4751,0.0001365264212821443
start,4745,0.00013635400315381493
data,4743,0.0001362965304443718
win,4731,0.00013595169418771305
poet,4730,0.0001359229578329915
round,4727,0.0001358367487688268
working,4718,0.00013557812157633274
wrestling,4716,0.0001355206488668896
1948,4709,0.00013531949438383867
1959,4707,0.00013526202167439555
bridge,4707,0.00013526202167439555
uses,4701,0.00013508960354606617
action,4682,0.00013454361280635648
your,4673,0.00013428498561386242
du,4670,0.00013419877654969773
sun,4666,0.00013408383113081148
nominated,4665,0.00013405509477608992
support,4644,0.0001334516313269371
announced,4643,0.00013342289497221554
average,4639,0.0001333079495533293
500,4639,0.0001333079495533293
1952,4625,0.00013290564058722742
latin,4620,0.0001327619588136196
1957,4620,0.0001327619588136196
find,4619,0.00013273322245889804
studied,4618,0.00013270448610417648
1947,4608,0.00013241712255696085
ireland,4607,0.0001323883862022393
chart,4592,0.00013195734088141585
give,4573,0.00013141135014170616
above,4570,0.00013132514107754145
scottish,4567,0.00013123893201337676
education,4558,0.0001309803048208827
plants,4553,0.00013083662304727488
37,4553,0.00013083662304727488
joseph,4552,0.00013080788669255332
taken,4539,0.000130434314081173
currently,4538,0.00013040557772645145
bay,4537,0.00013037684137172988
secretary,4534,0.0001302906323075652
70,4533,0.00013026189595284363
highest,4524,0.00013000326876034957
various,4511,0.00012962969614896926
able,4509,0.00012957222343952613
valley,4507,0.000129514750730083
case,4500,0.00012931359624703207
professor,4497,0.00012922738718286738
position,4496,0.00012919865082814582
manager,4483,0.0001288250782167655
hard,4477,0.00012865266008843613
sold,4474,0.00012856645102427144
1955,4452,0.00012793425122039706
200,4450,0.00012787677851095394
1954,4448,0.0001278193058015108
winter,4446,0.0001277618330920677
coach,4442,0.00012764688767318144
lower,4436,0.00012747446954485206
1st,4435,0.0001274457331901305
illinois,4433,0.00012738826048068737
labour,4429,0.00012727331506180112
move,4424,0.0001271296332881933
1949,4403,0.0001265261698390405
hit,4402,0.00012649743348431893
considered,4401,0.00012646869712959737
institute,4400,0.0001264399607748758
here,4398,0.00012638248806543268
1950,4397,0.00012635375171071112
