word,count,fraction
won,17381,0.0005158020732625904
king,17354,0.0005150008157988029
j,17347,0.0005147930823822654
21,17284,0.000512923481633428
until,17200,0.0005104306806349782
2002,17183,0.0005099261851948157
town,17125,0.0005082049654577907
former,17105,0.0005076114414105408
career,17070,0.0005065727743278533
saint,16958,0.0005032490396632535
album,16954,0.0005031303348538035
22,16911,0.000501854258152216
2015,16909,0.000501794905747491
2016,16810,0.0004988569617136036
region,16736,0.0004966609227387787
use,16713,0.0004959783700844413
make,16709,0.0004958596652749913
number,16669,0.0004946726171804913
television,16599,0.0004925952830151164
party,16552,0.000491200501504079
do,16546,0.0004910224442899039
related,16540,0.0004908443870757289
24,16486,0.000489241872148154
often,16429,0.0004875503286134916
school,16419,0.00048725356658986665
family,16408,0.00048692712836387916
population,16370,0.0004857994326741042
age,16299,0.0004836924223063668
actress,16193,0.00048054674485594194
award,16033,0.0004757985524779421
23,15965,0.0004737805707172922
same,15888,0.0004714955031353798
government,15845,0.0004702194264337924
website,15834,0.0004698929882078049
singer,15820,0.0004694775213747299
work,15590,0.00046265199483135517
east,15559,0.00046173203255811773
member,15493,0.0004597734032021928
through,15484,0.00045950631738093034
1999,15451,0.00045852700270296786
2018,15426,0.0004577850976439054
26,15413,0.0004573993070131929
being,15264,0.0004529775528611806
list,15259,0.0004528291718493681
27,15236,0.00045214661919503065
well,15223,0.0004517608285643182
ii,15127,0.00044891191313751826
long,15110,0.0004484074176973558
center,15081,0.0004475468078288433
28,15040,0.0004463300835319809
early,14922,0.000442828291653206
game,14853,0.0004407806336901936
house,14680,0.00043564665068148133
2019,14600,0.00043327255449248145
named,14514,0.00043072040108930657
song,14488,0.00042994881982788156
com,14455,0.00042896950514991915
london,14381,0.0004267734661750942
death,14371,0.00042647670415146924
both,14343,0.00042564577048531926
each,14337,0.00042546771327114425
small,14315,0.0004248148368191693
country,14234,0.0004224110644278069
pages,14142,0.00041968085381045703
m,14134,0.00041944344419155705
century,14131,0.00041935441558446954
water,14110,0.0004187312153348571
1998,14105,0.0004185828343230446
season,14091,0.0004181673674899696
did,14082,0.0004179002816687071
old,14043,0.0004167429097765697
show,13999,0.0004154371568726197
29,13952,0.00041404237536158225
place,13913,0.0004128850034694448
general,13902,0.00041255856524345734
around,13873,0.0004116979553749449
you,13817,0.0004100360880426449
england,13815,0.00040997673563791993
under,13812,0.00040988770703083243
now,13811,0.00040985803082846996
four,13772,0.0004087006589363325
usually,13710,0.00040686073438985756
e,13706,0.0004067420295804076
started,13683,0.0004060594769260701
times,13548,0.00040205318960713276
live,13512,0.00040098484632208284
high,13505,0.0004007771129055453
japanese,13403,0.00039775014026457046
while,13382,0.000397126940014958
main,13355,0.00039632568255117053
1996,13247,0.00039312065269602066
japan,13237,0.0003928238906723957
club,13226,0.0003924974524464082
said,13193,0.00039151813776844573
1997,13056,0.0003874524980447834
system,13027,0.00038659188817627096
including,12846,0.0003812204955486587
book,12834,0.00038086438112030867
however,12775,0.00037911348518092125
great,12772,0.00037902445657383375
against,12767,0.00037887607556202126
minister,12717,0.00037739226544389635
home,12575,0.0003731782447084215
several,12537,0.0003720505490186466
could,12455,0.00036961710042492167
what,12320,0.00036561081310598434
province,12292,0.0003647798794398344
island,12260,0.0003638302409642344
colspan,12255,0.0003636818599524219
1995,12244,0.0003633554217264344
31,12232,0.00036299930729808447
person,12059,0.0003578653242893722
commune,12019,0.00035667827619487223
retrieved,11996,0.00035599572354053473
way,11946,0.0003545119134224098
language,11924,0.00035385903697043484
last,11892,0.0003529093984948349
games,11881,0.0003525829602688474
large,11831,0.0003510991501507225
back,11791,0.0003499121020562225
man,11775,0.0003494372828184225
band,11767,0.0003491998731995225
1994,11573,0.00034344268994119777
based,11491,0.0003410092413474729
writer,11455,0.00033994089806242293
us,11427,0.000339109964396273
example,11340,0.0003365281347907356
capital,11307,0.0003355488201127731
million,11307,0.0003355488201127731
germany,11304,0.0003354597915056856
another,11262,0.0003342133910064607
left,11260,0.0003341540386017357
1992,11249,0.0003338276003757482
important,11227,0.00033317472392377324
film,11214,0.00033278893329306077
st,11174,0.0003316018851985608
any,11165,0.0003313347993772983
municipality,11162,0.0003312457707702108
ret,11110,0.00032970260824736087
how,11092,0.0003291684366048359
near,11083,0.0003289013507835734
black,10997,0.0003263491973803985
1993,10982,0.00032590405434496106
get,10974,0.00032566664472606107
white,10972,0.00032560729232133603
james,10952,0.0003250137682740861
children,10928,0.0003243015394173861
end,10903,0.00032355963435832364
red,10856,0.00032216485284728623
lived,10798,0.0003204436331102613
company,10763,0.0003194049660275738
park,10754,0.0003191378802063113
william,10751,0.00031904885159922386
famous,10629,0.000315428354910999
1990,10551,0.0003131136111267241
species,10551,0.0003131136111267241
director,10450,0.0003101163146881117
census,10436,0.0003097008478550367
church,10426,0.00030940408583141174
california,10383,0.0003081280091298243
much,10368,0.00030768286609438684
italian,10352,0.00030720804685658687
air,10251,0.00030421075041797447
sometimes,10246,0.000304062369406162
created,10219,0.0003032611119423745
began,10210,0.000302994026121112
means,10159,0.0003014805398006246
line,10120,0.00030032316790848715
major,10115,0.00030017478689667467
r,10104,0.0002998483486706872
2020,10068,0.0002987800053856372
central,9986,0.0002963465567919123
1991,9975,0.00029602011856592485
george,9971,0.0002959014137564748
top,9971,0.0002959014137564748
play,9900,0.0002937944033887374
100,9867,0.000292815088710775
land,9858,0.0002925480028895125
al,9838,0.0002919544788422625
army,9810,0.00029112354517611254
kingdom,9783,0.0002903222877123251
rock,9778,0.0002901739067005126
go,9712,0.00028821527734458765
good,9705,0.0002880075439280502
awards,9687,0.00028747337228552517
sea,9676,0.00028714693405953773
single,9670,0.0002869688768453627
still,9660,0.0002866721148217377
countries,9640,0.00028607859077448775
popular,9582,0.0002843573710374628
press,9562,0.00028376384699021286
written,9560,0.0002837044945854879
total,9543,0.0002831999991453254
married,9526,0.0002826955037051629
india,9453,0.00028052914093270047
1989,9450,0.00028044011232561297
david,9431,0.0002798762644807255
college,9421,0.0002795795024571005
include,9411,0.00027928274043347555
members,9384,0.0002784814829696881
built,9380,0.00027836277816023806
third,9365,0.0002779176351248006
union,9364,0.0002778879589224381
role,9341,0.00027720540626810064
san,9340,0.0002771757300657381
america,9338,0.00027711637766101313
law,9253,0.00027459390046020077
public,9233,0.00027400037641295077
common,9224,0.00027373329059168826
largest,9212,0.0002733771761633383
australia,9206,0.0002731991189491633
republic,9191,0.00027275397591372584
even,9188,0.00027266494730663834
see,9177,0.00027233850908065085
video,9169,0.00027210109946175086
five,9167,0.0002720417470570258
style,9160,0.00027183401364048836
tv,9153,0.0002716262802239509
power,9133,0.0002710327561767009
robert,9108,0.0002702908511176384
right,9065,0.00026901477441605096
statistics,9060,0.0002688663934042385
love,8961,0.0002659284493703511
western,8959,0.00026586909696562613
son,8955,0.0002657503921561761
down,8938,0.0002652458967160136
big,8936,0.00026518654431128863
championship,8919,0.0002646820488711262
order,8837,0.00026224860027740127
young,8830,0.0002620408668608638
prime,8800,0.00026115058078998883
things,8792,0.00026091317117108885
division,8791,0.0002608834949687263
1988,8785,0.0002607054377545513
form,8772,0.00026031964712383885
northern,8725,0.00025892486561280144
paul,8703,0.00025827198916082646
father,8685,0.00025773781751830144
living,8655,0.0002568475314474265
1987,8644,0.00025652109322143904
story,8592,0.0002549779306985891
body,8591,0.00025494825449622657
f,8573,0.0002544140828537016
1986,8537,0.00025334573956865163
le,8537,0.00025334573956865163
wrote,8534,0.00025325671096156413
canadian,8531,0.0002531676823544767
roman,8509,0.0002525148059025017
books,8503,0.0002523367486883267
battle,8498,0.0002521883676765142
given,8436,0.0002503484431300393
cup,8435,0.00025031876692767677
star,8414,0.0002496955666780643
own,8413,0.0002496658904757018
word,8411,0.0002496065380709768
become,8393,0.00024907236642845185
off,8337,0.00024741049909615193
1984,8309,0.00024657956543000194
took,8279,0.000245689279359127
does,8255,0.000244977050502427
g,8249,0.000244798993288252
australian,8208,0.00024358226899138957
art,8207,0.00024355259278902708
just,8203,0.0002434338879795771
governor,8186,0.0002429293925394146
set,8182,0.0002428106877299646
modern,8168,0.00024239522089688963
went,8167,0.00024236554469452711
michael,8141,0.00024159396343310217
www,8135,0.00024141590621892716
1980,8128,0.00024120817280238966
title,8109,0.00024064432495750219
short,8102,0.0002404365915409647
together,8081,0.00023981339129135223
charles,8067,0.00023939792445827723
political,8028,0.00023824055256613979
using,8025,0.0002381515239590523
indian,8009,0.00023767670472125233
term,8002,0.00023746897130471484
china,7998,0.00023735026649526484
site,7979,0.00023678641865037736
women,7961,0.00023625224700785238
russian,7961,0.00023625224700785238
type,7924,0.00023515422752043994
1985,7914,0.00023485746549681494
human,7912,0.00023479811309208996
l,7906,0.00023462005587791495
movies,7884,0.00023396717942593997
canada,7850,0.00023295818854561504
held,7839,0.00023263175031962754
co,7822,0.00023212725487946505
dies,7815,0.00023191952146292758
came,7801,0.0002315040546298526
1983,7795,0.00023132599741567758
european,7792,0.0002312369688085901
office,7786,0.0002310589115944151
killed,7778,0.00023082150197551511
works,7769,0.00023055441615425263
h,7767,0.00023049506374952762
special,7746,0.00022987186349991516
science,7744,0.00022981251109519015
museum,7744,0.00022981251109519015
election,7735,0.00022954542527392767
little,7731,0.00022942672046447768
1979,7722,0.0002291596346432152
spanish,7716,0.0002289815774290402
again,7690,0.00022820999616761522
grand,7685,0.00022806161515580273
50,7684,0.00022803193895344024
we,7678,0.00022785388173926524
following,7646,0.00022690424326366528
southern,7645,0.0002268745670613028
head,7641,0.0002267558622518528
away,7637,0.0002266371574424028
chicago,7626,0.0002263107192164153
light,7619,0.00022610298579987782
professional,7613,0.00022592492858570284
heart,7612,0.00022589525238334032
published,7611,0.00022586557618097783
station,7609,0.00022580622377625282
military,7596,0.00022542043314554034
men,7590,0.00022524237593136537
1981,7586,0.00022512367112191537
present,7584,0.00022506431871719036
footballer,7571,0.0002246785280864779
aged,7569,0.00022461917568175288
served,7542,0.0002238179182179654
1982,7517,0.00022307601315890295
parts,7493,0.000222363784302203
europe,7475,0.000221829612659678
royal,7475,0.000221829612659678
voice,7444,0.00022090965038644054
t,7404,0.0002197226022919406
moved,7386,0.0002191884306494156
seat,7375,0.00021886199242342812
news,7352,0.00021817943976909065
los,7326,0.0002174078585076657
1976,7325,0.00021737818230530318
next,7315,0.0002170814202816782
producer,7281,0.00021607242940135325
leader,7268,0.00021568663877064077
days,7250,0.0002151524671281158
take,7241,0.0002148853813068533
lake,7238,0.0002147963526997658
hockey,7222,0.00021432153346196583
along,7219,0.00021423250485487833
w,7212,0.00021402477143834083
richard,7205,0.00021381703802180333
every,7193,0.00021346092359345335
version,7158,0.0002124222565107659
court,7156,0.0002123629041060409
uk,7144,0.00021200678967769093
help,7134,0.00021171002765406593
making,7116,0.00021117585601154094
cancer,7107,0.00021090877019027846
worked,7094,0.000210522979559566
plays,7093,0.0002104933033572035
1975,7080,0.000210107512726491
n,7061,0.00020954366488160352
original,7040,0.00020892046463199106
40,7021,0.00020835661678710358
my,7019,0.00020829726438237857
washington,7014,0.00020814888337056608
free,6957,0.00020645733983590365
1972,6931,0.0002056857585744787
founded,6923,0.0002054483489555787
association,6898,0.00020470644389651623
lost,6889,0.00020443935807525375
village,6883,0.00020426130086107874
1974,6869,0.00020384583402800378
louis,6869,0.00020384583402800378
period,6857,0.0002034897195996538
1977,6837,0.00020289619555240382
record,6827,0.00020259943352877882
those,6815,0.00020224331910042884
without,6814,0.00020221364289806635
hall,6808,0.00020203558568389135
side,6790,0.00020150141404136636
italy,6784,0.00020132335682719138
http,6784,0.00020132335682719138
green,6773,0.0002009969186012039
attack,6747,0.00020022533733977892
albums,6733,0.00019980987050670395
civil,6732,0.00019978019430434146
six,6730,0.00019972084189961645
eastern,6707,0.00019903828924527897
council,6701,0.000198860232031104
money,6698,0.0001987712034240165
peter,6697,0.00019874152722165398
got,6684,0.0001983557365909415
chinese,6683,0.000198326060388579
service,6683,0.000198326060388579
songs,6677,0.000198148003174404
1978,6646,0.00019722804090116654
32,6643,0.00019713901229407907
current,6642,0.00019710933609171655
few,6637,0.00019696095507990406
today,6625,0.00019660484065155408
1973,6623,0.00019654548824682907
society,6623,0.00019654548824682907
food,6616,0.0001963377548302916
thought,6587,0.00019547714496177912
artist,6553,0.00019446815408145416
thomas,6519,0.00019345916320112922
1971,6507,0.00019310304877277924
henry,6487,0.00019250952472552925
mother,6479,0.00019227211510662926
god,6477,0.00019221276270190427
building,6462,0.0001917676196664668
radio,6438,0.00019105539080976682
earth,6434,0.00019093668600031683
episode,6418,0.00019046186676251685
et,6414,0.00019034316195306686
summer,6407,0.00019013542853652936
islands,6395,0.00018977931410817938
emperor,6375,0.0001891857900609294
sur,6373,0.0001891264376562044
force,6341,0.00018817679918060445
information,6341,0.00018817679918060445
1970,6333,0.00018793938956170446
1969,6332,0.00018790971335934194
v,6329,0.00018782068475225447
align,6324,0.00018767230374044195
notes,6269,0.00018604011261050453
point,6238,0.00018512015033726707
gold,6206,0.0001841705118616671
fire,6199,0.00018396277844512962
match,6197,0.00018390342604040463
makes,6189,0.00018366601642150465
ice,6155,0.00018265702554117968
pp,6155,0.00018265702554117968
empire,6153,0.00018259767313645467
cities,6139,0.0001821822063033797
local,6124,0.00018173706326794222
night,6120,0.00018161835845849223
1968,6101,0.00018105451061360475
lot,6080,0.00018043131036399229
blue,6068,0.00018007519593564228
others,6064,0.00017995649112619228
democratic,6064,0.00017995649112619228
color,6058,0.0001797784339120173
1967,6046,0.00017942231948366732
composer,6024,0.00017876944303169234
natural,6023,0.00017873976682932985
race,6020,0.00017865073822224235
texas,6013,0.00017844300480570485
formed,5997,0.00017796818556790487
academy,5978,0.0001774043377230174
social,5977,0.0001773746615206549
middle,5970,0.0001771669281041174
character,5964,0.00017698887088994243
research,5959,0.00017684048987812992
late,5954,0.00017669210886631743
greek,5933,0.00017606890861670497
33,5924,0.00017580182279544246
level,5912,0.00017544570836709248
similar,5886,0.00017467412710566753
km,5875,0.00017434768887968004
prize,5872,0.00017425866027259254
computer,5870,0.00017419930786786753
rights,5866,0.00017408060305841753
elected,5861,0.00017393222204660505
change,5858,0.00017384319343951755
stars,5849,0.00017357610761825507
1964,5831,0.00017304193597573008
led,5823,0.0001728045263568301
sports,5815,0.0001725671167379301
open,5813,0.00017250776433320512
africa,5809,0.00017238905952375513
due,5799,0.00017209229750013013
34,5793,0.00017191424028595515
events,5783,0.00017161747826233015
control,5780,0.00017152844965524265
paris,5773,0.00017132071623870515
final,5773,0.00017132071623870515
spain,5759,0.00017090524940563019
wife,5755,0.0001707865445961802
non,5747,0.0001705491349772802
me,5738,0.0001702820491560177
angeles,5731,0.00017007431573948023
road,5729,0.00017001496333475522
musician,5714,0.00016956982029931773
places,5714,0.00016956982029931773
energy,5711,0.00016948079169223023
although,5709,0.00016942143928750525
iii,5704,0.00016927305827569276
put,5701,0.00016918402966860526
x,5694,0.00016897629625206776
caused,5684,0.00016867953422844276
space,5683,0.00016864985802608027
page,5679,0.00016853115321663028
tropical,5652,0.0001677298957528428
received,5646,0.00016755183853866783
brown,5629,0.00016704734309850534
areas,5628,0.00016701766689614285
run,5625,0.00016692863828905534
martin,5604,0.00016630543803944288
author,5599,0.0001661570570276304
located,5597,0.00016609770462290538
35,5594,0.00016600867601581788
produced,5590,0.0001658899712063679
soviet,5587,0.0001658009425992804
animals,5587,0.0001658009425992804
lead,5584,0.0001657119139921929
must,5584,0.0001657119139921929
kansas,5584,0.0001657119139921929
records,5576,0.00016547450437329292
prince,5571,0.0001653261233614804
ancient,5571,0.0001653261233614804
less,5566,0.00016517774234966792
according,5564,0.00016511838994494294
changed,5560,0.00016499968513549295
production,5549,0.00016467324690950546
switzerland,5547,0.00016461389450478045
playing,5532,0.00016416875146934296
van,5518,0.000163753284636268
1966,5460,0.00016203206489924307
dead,5458,0.00016197271249451806
come,5442,0.00016149789325671808
k,5435,0.00016129015984018058
half,5434,0.0001612604836378181
african,5423,0.0001609340454118306
1965,5394,0.00016007343554331815
education,5394,0.00016007343554331815
never,5391,0.00015998440693623065
queen,5384,0.00015977667351969315
1960,5384,0.00015977667351969315
per,5377,0.00015956894010315566
uses,5370,0.00015936120668661819
en,5366,0.0001592425018771682
bc,5361,0.00015909412086535568
should,5355,0.0001589160636511807
seen,5349,0.0001587380064370057
act,5332,0.00015823351099684323
includes,5331,0.00015820383479448074
storm,5315,0.00015772901555668073
christian,5305,0.00015743225353305576
mostly,5299,0.00015725419631888076
female,5293,0.00015707613910470578
field,5286,0.00015686840568816828
nhl,5272,0.0001564529388550933
too,5257,0.0001560077958196558
1963,5256,0.00015597811961729331
groups,5251,0.00015582973860548083
stage,5250,0.00015580006240311834
seven,5244,0.00015562200518894333
date,5237,0.00015541427177240584
street,5226,0.00015508783354641835
shows,5224,0.00015502848114169336
real,5224,0.00015502848114169336
comes,5222,0.00015496912873696835
class,5196,0.0001541975474755434
though,5185,0.0001538711092495559
police,5175,0.00015357434722593091
woman,5172,0.00015348531861884344
catholic,5171,0.00015345564241648092
languages,5156,0.00015301049938104343
directed,5143,0.00015262470875033096
sweden,5133,0.000152327946726706
teams,5120,0.0001519421560959935
problems,5119,0.000151912479893631
ed,5114,0.0001517640988818185
within,5109,0.000151615717870006
car,5108,0.0001515860416676435
development,5108,0.0001515860416676435
el,5103,0.00015143766065583102
gave,5100,0.00015134863204874352
once,5095,0.00015120025103693103
hurricane,5084,0.00015087381281094354
airport,5081,0.00015078478420385604
mexico,5067,0.00015036931737078107
federal,5061,0.00015019126015660607
community,5057,0.00015007255534715607
blood,5053,0.00014995385053770608
dutch,5045,0.0001497164409188061
forces,5044,0.0001496867647164436
mountain,5042,0.0001496274123117186
study,5040,0.0001495680599069936
disease,5034,0.0001493900026928186
better,5032,0.00014933065028809362
words,5004,0.00014849971662194363
canton,5002,0.00014844036421721865
coast,4999,0.00014835133561013115
becomes,4996,0.00014826230700304364
included,4993,0.00014817327839595614
baseball,4987,0.00014799522118178116
brother,4987,0.00014799522118178116
movement,4978,0.00014772813536051868
pakistan,4977,0.00014769845915815617
florida,4976,0.00014766878295579367
1945,4975,0.00014763910675343118
1961,4969,0.00014746104953925618
daughter,4961,0.0001472236399203562
full,4955,0.0001470455827061812
russia,4945,0.0001467488206825562
among,4943,0.00014668946827783123
medal,4942,0.0001466597920754687
types,4939,0.00014657076346838124
36,4939,0.00014657076346838124
90,4935,0.00014645205865893124
centre,4924,0.00014612562043294375
chief,4906,0.00014559144879041876
80,4902,0.00014547274398096877
child,4888,0.00014505727714789378
model,4886,0.0001449979247431688
1962,4868,0.0001444637531006438
singles,4861,0.0001442560196841063
almost,4849,0.00014389990525575633
program,4836,0.00014351411462504385
hot,4836,0.00014351411462504385
says,4831,0.00014336573361323137
position,4827,0.00014324702880378137
text,4807,0.0001426535047565314
release,4800,0.0001424457713399939
women's,4799,0.0001424160951376314
1956,4797,0.0001423567427329064
having,4790,0.0001421490093163689
chart,4790,0.0001421490093163689
round,4769,0.00014152580906675645
wrestling,4769,0.00014152580906675645
himself,4767,0.00014146645666203144
independent,4766,0.00014143678045966894
smith,4764,0.00014137742805494393
bad,4754,0.00014108066603131896
meaning,4753,0.00014105098982895647
jr,4747,0.00014087293261478147
event,4747,0.00014087293261478147
health,4741,0.0001406948754006065
edward,4725,0.00014022005616280648
wanted,4715,0.0001399232941391815
instead,4710,0.00013977491312736903
characters,4708,0.00013971556072264402
mark,4697,0.00013938912249665653
1950,4686,0.00013906268427066903
biography,4684,0.00013900333186594405
00,4684,0.00013900333186594405
lee,4683,0.00013897365566358156
players,4682,0.00013894397946121904
appeared,4675,0.00013873624604468157
virginia,4672,0.00013864721743759407
joined,4670,0.00013858786503286906
bill,4666,0.00013846916022341906
board,4655,0.00013814272199743157
olympic,4652,0.0001380536933903441
bridge,4637,0.00013760855035490661
comedy,4636,0.0001375788741525441
done,4627,0.00013731178833128162
hill,4626,0.00013728211212891912
songwriter,4619,0.00013707437871238163
business,4618,0.00013704470251001914
working,4614,0.00013692599770056914
mary,4594,0.00013633247365331917
poet,4578,0.0001358576544155192
say,4564,0.0001354421875824442
start,4563,0.0001354125113800817
culture,4562,0.0001353828351777192
win,4561,0.0001353531589753567
ireland,4552,0.00013508607315409422
plants,4545,0.00013487833973755672
1958,4532,0.00013449254910684425
network,4516,0.00013401772986904427
average,4515,0.00013398805366668175
60,4513,0.00013392870126195677
jean,4513,0.00013392870126195677
parliament,4503,0.00013363193923833177
data,4503,0.00013363193923833177
500,4502,0.00013360226303596928
1948,4499,0.00013351323442888178
find,4492,0.00013330550101234428
1959,4486,0.0001331274437981693
studied,4484,0.0001330680913934443
your,4482,0.0001330087389887193
studio,4482,0.0001330087389887193
lives,4481,0.00013297906278635682
37,4459,0.00013232618633438184
super,4458,0.00013229651013201934
latin,4457,0.00013226683392965683
du,4456,0.00013223715772729433
action,4440,0.00013176233848949436
names,4431,0.00013149525266823188
background,4422,0.00013122816684696937
give,4416,0.0001310501096327944
bay,4414,0.00013099075722806938
1951,4412,0.0001309314048233444
currently,4397,0.00013048626178790691
valley,4396,0.00013045658558554442
1957,4394,0.0001303972331808194
taken,4394,0.0001303972331808194
scottish,4386,0.00013015982356191942
above,4383,0.00013007079495483192
case,4375,0.00012983338533593193
support,4374,0.00012980370913356944
1952,4371,0.00012971468052648194
various,4367,0.00012959597571703195
able,4367,0.00012959597571703195
1947,4365,0.00012953662331230696
highest,4358,0.00012932888989576947
joseph,4354,0.00012921018508631947
sold,4351,0.00012912115647923197
hard,4340,0.00012879471825324448
defeated,4335,0.000128646337241432
hit,4322,0.00012826054661071952
move,4322,0.00012826054661071952
announced,4320,0.0001282011942059945
200,4317,0.000128112165598907
winter,4314,0.00012802313699181953
sun,4313,0.000127993460789457
lower,4304,0.00012772637496819453
