word,count,fraction
well,15597,0.0004547974968729574
long,15560,0.00045371860302258237
ii,15506,0.0004521440011868999
work,15461,0.0004508318329904978
game,15300,0.00044613718677670374
house,15214,0.0004436294875569131
international,15027,0.0004381766997185312
named,14850,0.00043301550481268306
song,14846,0.0004328988676396695
both,14754,0.0004302162126603586
each,14713,0.0004290206816369701
com,14681,0.0004280875842528619
country,14650,0.0004271836461620072
small,14614,0.0004261339116048855
london,14583,0.00042522997351403073
1998,14543,0.0004240636017838956
water,14542,0.0004240344424906422
m,14527,0.00042359705309184153
29,14471,0.00042196413266965227
did,14362,0.00041878576970503394
around,14293,0.0004167737784705508
century,14292,0.00041674461917729736
show,14290,0.0004166863005907906
old,14272,0.00041616143331222975
list,14232,0.0004149950615820946
under,14207,0.00041426607925076014
general,14140,0.0004123124066027837
place,14139,0.0004122832473095303
four,14125,0.000411875017203983
you,14062,0.0004100379817290201
usually,14026,0.00040898824717189845
now,14024,0.0004089299285853917
started,13987,0.00040785103473501666
e,13982,0.0004077052382687498
england,13913,0.0004056932470342666
high,13845,0.0004037104150930368
times,13840,0.0004035646186267699
while,13808,0.00040263152124266175
season,13739,0.0004006195300081786
1996,13684,0.00039901576887924273
live,13652,0.0003980826714951346
japanese,13503,0.0003937379368003811
said,13482,0.00039312559164206013
minister,13462,0.00039254240577699253
death,13459,0.0003924549278972324
1997,13433,0.0003916967862726445
japan,13304,0.0003879352374429586
including,13228,0.0003857191311557018
main,13192,0.0003846693965985801
system,13125,0.00038271572395060367
book,13056,0.0003807037327161205
however,13055,0.00038067457342286714
against,13044,0.00038035382119707995
great,12981,0.00037851678572211705
home,12903,0.00037624236084835347
province,12885,0.00037571749356979264
several,12790,0.0003729473607107216
1995,12766,0.0003722475376726405
could,12720,0.00037090621018298506
31,12617,0.000367902802977887
man,12555,0.0003660949267961775
island,12460,0.0003633247939371064
what,12295,0.00035851351055029884
person,12279,0.0003580469618582448
last,12225,0.0003564723600225623
colspan,12207,0.0003559474927440015
way,12200,0.0003557433776912278
back,12198,0.00035568505910472107
retrieved,12173,0.00035495607677338655
municipality,12136,0.00035387718292301154
based,12128,0.0003536439085769845
language,12115,0.00035326483776469057
large,12107,0.0003530315634186635
commune,12051,0.0003513986429964743
1994,12009,0.0003501739526798324
left,11863,0.000345916695864839
band,11832,0.0003450127577739842
writer,11786,0.00034367143028432877
early,11752,0.0003426800143137139
million,11706,0.0003413386868240584
us,11657,0.00033990988145464284
1992,11636,0.0003392975362963219
white,11631,0.00033915173983005496
black,11594,0.00033807284597967994
capital,11528,0.0003361483326249569
another,11515,0.000335769261812663
1993,11515,0.000335769261812663
games,11512,0.00033568178393290286
example,11465,0.000334311297149994
any,11428,0.00033323240329961894
germany,11420,0.00033299912895359195
st,11364,0.0003313662085314027
lived,11334,0.0003304914297338013
film,11314,0.0003299082438687337
near,11311,0.00032982076598897357
james,11304,0.00032961665093619993
important,11255,0.00032818784556678436
red,11205,0.0003267298809041154
get,11187,0.00032620501362555455
ret,11128,0.00032448461532360516
company,11083,0.0003231724471272031
1990,11033,0.00032171448246453416
william,11024,0.00032145204882525375
how,11005,0.0003208980222534395
children,11003,0.00032083970366693273
end,10994,0.0003205772700276523
director,10974,0.00031999408416258476
park,10932,0.00031876939384594283
italian,10831,0.0003158243052273515
california,10614,0.0003094967385913682
began,10594,0.0003089135527263006
church,10574,0.000308330366861233
created,10569,0.00030818457039496615
species,10561,0.0003079512960489391
much,10530,0.0003070473579580843
census,10488,0.0003058226676414424
air,10482,0.0003056477118819221
sometimes,10467,0.0003052103224831214
1991,10422,0.00030389815428671934
means,10328,0.0003011571807209017
famous,10312,0.00030069063202884766
george,10295,0.0003001949240435402
r,10261,0.0002992035080729253
al,10214,0.00029783302129001647
line,10189,0.000297104038958682
central,10158,0.0002962001008678272
army,10145,0.0002958210300555333
100,10128,0.00029532532207022583
land,10094,0.00029433390609961095
play,10065,0.00029348828659526294
top,10049,0.0002930217379032089
major,10043,0.0002928467821436886
kingdom,10012,0.0002919428440528338
rock,9963,0.00029051403868341825
good,9929,0.00028952262271280337
go,9926,0.00028943514483304323
written,9892,0.0002884437288624283
still,9888,0.0002883270916894148
single,9852,0.00028727735713229315
david,9852,0.00028727735713229315
sea,9835,0.0002867816491469857
union,9795,0.00028561527741685053
include,9749,0.0002842739499271951
1989,9747,0.0002842156313406883
india,9722,0.00028348664900935386
press,9721,0.00028345748971610044
married,9714,0.0002832533746633268
countries,9702,0.00028290346314428625
total,9682,0.00028232027727921865
san,9644,0.00028121222413559027
role,9610,0.00028022080816497534
tv,9553,0.0002785587284495327
built,9552,0.00027852956915627936
college,9537,0.00027809217975747867
popular,9537,0.00027809217975747867
right,9511,0.0002773340381328908
america,9495,0.00027686748944083674
law,9487,0.0002766342150948097
largest,9484,0.00027654673721504955
third,9473,0.00027622598498926236
even,9457,0.0002757594362972083
robert,9441,0.00027529288760515426
five,9395,0.0002739515601154988
republic,9339,0.00027231863969330957
power,9326,0.0002719395688810156
championship,9302,0.0002712397458429345
public,9291,0.00027091899361714737
star,9287,0.0002708023564441338
australia,9280,0.0002705982413913602
common,9255,0.0002698692590600257
love,9252,0.00026978178118026557
order,9252,0.00026978178118026557
see,9245,0.0002695776661274919
son,9198,0.0002682071793445831
big,9169,0.0002673615598402351
down,9149,0.00026677837397516747
prime,9135,0.00026637014386962014
style,9132,0.00026628266598986
video,9122,0.00026599107305732623
young,9119,0.0002659035951775661
1988,9080,0.0002647663827406843
western,9063,0.00026427067475537683
club,9045,0.000263745807476816
paul,9012,0.0002627835507994545
cup,8980,0.0002618504534153464
form,8961,0.00026129642684353215
1987,8961,0.00026129642684353215
father,8894,0.00025934275419555575
things,8879,0.00025890536479675506
northern,8877,0.0002588470462102483
canadian,8870,0.00025864293115747465
1986,8859,0.00025832217893168746
body,8785,0.0002561643912309374
wrote,8776,0.000255901957591657
le,8709,0.00025394828494368056
living,8707,0.00025388996635717384
dies,8670,0.00025281107250679877
division,8670,0.00025281107250679877
f,8668,0.000252752753920292
roman,8665,0.00025266527604053186
become,8649,0.0002521987273484778
story,8619,0.00025132394855087643
given,8613,0.00025114899279135615
own,8603,0.0002508573998588224
1984,8596,0.0002506532848060487
members,8594,0.00025059496621954196
word,8548,0.0002492536387298865
took,8528,0.00024867045286481893
battle,8522,0.00024849549710529865
off,8512,0.0002482039041727648
michael,8472,0.00024703753244262967
australian,8457,0.000246600143043829
1980,8431,0.0002458420014192411
set,8431,0.0002458420014192411
does,8377,0.0002442673995835586
just,8365,0.0002439174880645181
governor,8360,0.00024377169159825118
indian,8353,0.00024356757654547755
went,8341,0.000243217665026437
g,8333,0.00024298439068040994
short,8304,0.00024213877117606195
charles,8300,0.00024202213400304843
russian,8270,0.00024114735520544705
art,8251,0.00024059332863363283
european,8243,0.0002403600542876058
using,8234,0.0002400976206483254
together,8230,0.00023998098347531187
aged,8219,0.0002396602312495247
1985,8213,0.00023948527549000443
term,8200,0.0002391062046777105
www,8162,0.00023799815153408208
china,8161,0.0002379689922408287
head,8161,0.0002379689922408287
awards,8151,0.00023767739930829492
title,8149,0.00023761908072178814
1983,8130,0.00023706505414997396
spanish,8114,0.00023659850545791988
modern,8111,0.00023651102757815974
held,8110,0.00023648186828490635
type,8088,0.00023584036383333202
away,8087,0.00023581120454007864
women,8080,0.00023560708948730497
site,8066,0.00023519885938175767
co,8058,0.00023496558503573062
office,8051,0.00023476146998295698
human,8024,0.00023397416906511574
political,8010,0.0002335659389595684
1979,8006,0.00023344930178655491
h,8005,0.00023342014249330153
little,7987,0.0002328952752147407
footballer,7964,0.00023222461146991298
canada,7959,0.00023207881500364607
killed,7957,0.00023202049641713932
came,7955,0.00023196217783063257
l,7947,0.00023172890348460552
heart,7936,0.00023140815125881835
light,7935,0.00023137899196556497
science,7933,0.00023132067337905822
again,7928,0.00023117487691279133
books,7887,0.00022997934588940276
following,7878,0.00022971691225012235
1981,7873,0.00022957111578385546
special,7860,0.00022919204497156152
50,7845,0.00022875465557276083
men,7842,0.0002286671776930007
we,7826,0.00022820062900094661
military,7824,0.00022814231041443987
royal,7814,0.00022785071748190606
chicago,7804,0.0002275591245493723
published,7802,0.0002275008059628655
museum,7791,0.00022718005373707835
election,7777,0.00022677182363153105
grand,7770,0.00022656770857875738
southern,7753,0.00022607200059344994
professional,7732,0.00022545965543512898
station,7705,0.00022467235451728774
1982,7696,0.00022440992087800732
served,7682,0.00022400169077246
voice,7656,0.00022324354914787214
los,7643,0.0002228644783355782
news,7598,0.00022155231013917614
seat,7591,0.00022134819508640247
parts,7570,0.0002207358499280815
next,7560,0.00022044425699554773
moved,7536,0.00021974443395746663
t,7517,0.00021919040738565241
leader,7499,0.0002186655401070916
days,7490,0.00021840310646781117
cancer,7481,0.00021814067282853076
present,7472,0.00021787823918925035
producer,7466,0.00021770328342973007
europe,7465,0.00021767412413647668
richard,7451,0.00021726589403092938
take,7418,0.00021630363735356786
movies,7386,0.00021537053996945974
every,7380,0.00021519558420993943
court,7374,0.00021502062845041916
along,7360,0.00021461239834487186
worked,7333,0.00021382509742703062
w,7311,0.00021318359297545626
lake,7301,0.0002128920000429225
hockey,7291,0.00021260040711038869
help,7285,0.0002124254513508684
my,7278,0.00021222133629809475
making,7242,0.0002111716017409731
uk,7220,0.00021053009728939876
lost,7220,0.00021053009728939876
1972,7212,0.0002102968229433717
1976,7197,0.00020985943354457102
washington,7196,0.00020983027425131766
founded,7185,0.00020950952202553047
n,7164,0.0002088971768672095
version,7157,0.00020869306181443587
40,7153,0.00020857642464142234
works,7140,0.0002081973538291284
1977,7095,0.00020688518563272634
1974,7092,0.0002067977077529662
free,7081,0.00020647695552717903
louis,7075,0.00020630199976765876
village,7075,0.00020630199976765876
original,7058,0.0002058062917823513
plays,7043,0.0002053689023835506
association,7024,0.00020481487581173641
green,7023,0.00020478571651848303
those,6994,0.00020394009701413504
hall,6992,0.00020388177842762826
peter,6984,0.00020364850408160123
italy,6982,0.00020359018549509448
without,6972,0.00020329859256256068
six,6957,0.00020286120316376
attack,6957,0.00020286120316376
side,6952,0.0002027154066974931
1975,6931,0.00020210306153917214
1978,6894,0.0002010241676887971
chinese,6889,0.00020087837122253018
period,6856,0.00019991611454516867
got,6847,0.00019965368090588825
1973,6847,0.00019965368090588825
council,6847,0.00019965368090588825
record,6845,0.0001995953623193815
eastern,6824,0.00019898301716106054
episode,6807,0.0001984873091757531
few,6797,0.0001981957162432193
service,6788,0.00019793328260393888
money,6782,0.0001977583268444186
civil,6746,0.00019670859228729695
32,6742,0.00019659195511428343
thomas,6739,0.0001965044772345233
1971,6737,0.00019644615864801654
career,6736,0.00019641699935476315
thought,6730,0.00019624204359524288
society,6693,0.00019516314974486786
henry,6686,0.0001949590346920942
artist,6664,0.00019431753024051984
food,6639,0.00019358854790918535
mother,6634,0.00019344275144291846
http,6625,0.00019318031780363805
earth,6611,0.00019277208769809075
today,6606,0.00019262629123182384
et,6577,0.00019178067172747584
summer,6568,0.00019151823808819543
god,6564,0.0001914016009151819
building,6558,0.00019122664515566163
democratic,6558,0.00019122664515566163
1970,6531,0.0001904393442378204
force,6530,0.00019041018494456703
1969,6518,0.00019006027342552648
radio,6508,0.00018976868049299267
v,6495,0.00018938960968069873
emperor,6452,0.00018813576007080344
islands,6444,0.0001879024857247764
sur,6427,0.00018740677773946895
align,6424,0.00018731929985970881
point,6398,0.00018656115823512093
gold,6383,0.00018612376883632024
ice,6375,0.00018589049449029322
current,6374,0.00018586133519703983
academy,6357,0.0001853656272117324
makes,6333,0.0001846658041736513
1968,6329,0.00018454916700063776
songs,6329,0.00018454916700063776
fire,6325,0.00018443252982762426
night,6310,0.00018399514042882357
information,6301,0.00018373270678954316
blue,6290,0.00018341195456375597
pp,6265,0.0001826829722324215
stars,6258,0.00018247885717964784
empire,6227,0.00018157491908879308
1967,6205,0.00018093341463721872
character,6193,0.00018058350311817817
local,6189,0.00018046686594516467
color,6179,0.00018017527301263087
texas,6176,0.00018008779513287073
lot,6173,0.0001800003172531106
social,6150,0.00017932965350828288
caused,6134,0.0001788631048162288
composer,6130,0.00017874646764321528
others,6127,0.00017865898976345514
match,6126,0.00017862983047020178
elected,6125,0.0001786006711769484
formed,6118,0.00017839655612417472
1964,6085,0.0001774342994468132
natural,6071,0.0001770260693412659
due,6070,0.00017699691004801252
33,6062,0.0001767636357019855
spain,6059,0.00017667615782222535
late,6058,0.00017664699852897197
middle,6044,0.00017623876842342467
greek,6042,0.00017618044983691792
level,6028,0.0001757722197313706
race,6025,0.00017568474185161045
paris,5992,0.00017472248517424893
km,5987,0.00017457668870798205
prize,5980,0.00017437257365520838
space,5974,0.0001741976178956881
similar,5968,0.00017402266213616783
led,5963,0.00017387686566990094
change,5948,0.00017343947627110025
wife,5945,0.00017335199839134012
africa,5939,0.00017317704263181984
rights,5939,0.00017317704263181984
me,5933,0.00017300208687229956
x,5930,0.00017291460899253943
angeles,5929,0.00017288544969928604
iii,5928,0.00017285629040603265
research,5926,0.0001727979718195259
computer,5905,0.00017218562666120493
open,5897,0.0001719523523151779
34,5897,0.0001719523523151779
located,5882,0.00017151496291637722
control,5864,0.0001709900956378164
road,5858,0.00017081513987829612
received,5837,0.00017020279471997515
put,5834,0.00017011531684021501
run,5833,0.00017008615754696163
although,5823,0.00016979456461442782
brown,5817,0.00016961960885490755
musician,5799,0.00016909474157634672
according,5795,0.00016897810440333322
author,5785,0.00016868651147079942
non,5781,0.0001685698742977859
produced,5764,0.00016807416631247845
martin,5762,0.0001680158477259717
directed,5757,0.0001678700512597048
prince,5751,0.00016769509550018452
soviet,5739,0.00016734518398114396
dead,5739,0.00016734518398114396
energy,5730,0.00016708275034186355
final,5726,0.00016696611316885002
must,5725,0.00016693695387559666
lead,5723,0.00016687863528908989
35,5714,0.00016661620164980947
african,5678,0.00016556646709268782
less,5677,0.00016553730779943446
page,5677,0.00016553730779943446
changed,5671,0.00016536235203991418
1966,5665,0.0001651873962803939
areas,5650,0.00016475000688159322
animals,5629,0.00016413766172327225
sports,5625,0.00016402102455025872
1965,5611,0.00016361279444471142
1960,5597,0.0001632045643391641
switzerland,5582,0.0001627671749403634
kansas,5580,0.00016270885635385666
en,5574,0.00016253390059433638
half,5556,0.00016200903331577555
ancient,5551,0.00016186323684950867
come,5545,0.0001616882810899884
seen,5538,0.00016148416603721473
van,5534,0.0001613675288642012
dutch,5524,0.00016107593593166743
queen,5521,0.0001609884580519073
playing,5521,0.0001609884580519073
never,5518,0.00016090098017214715
tropical,5517,0.00016087182087889376
records,5509,0.00016063854653286674
should,5490,0.00016008451996105252
field,5481,0.0001598220863217721
mostly,5454,0.00015903478540393087
includes,5449,0.00015888898893766395
k,5436,0.00015850991812537004
1963,5435,0.00015848075883211665
albums,5434,0.00015845159953886326
catholic,5428,0.00015827664377934299
real,5426,0.00015821832519283624
female,5423,0.0001581308473130761
christian,5415,0.00015789757296704907
production,5409,0.0001577226172075288
el,5395,0.00015731438710198147
bc,5382,0.00015693531628968756
too,5375,0.0001567312012369139
street,5375,0.0001567312012369139
date,5363,0.00015638128971787334
per,5359,0.00015626465254485982
car,5348,0.00015594390031907265
seven,5345,0.00015585642243931251
comes,5342,0.00015576894455955238
woman,5340,0.00015571062597304563
police,5332,0.00015547735162701857
nhl,5317,0.00015503996222821789
though,5316,0.00015501080293496452
chief,5294,0.00015436929848339017
problems,5289,0.00015422350201712328
mexico,5285,0.00015410686484410976
class,5283,0.000154048546257603
within,5275,0.00015381527191157595
groups,5267,0.00015358199756554893
community,5264,0.0001534945196857888
act,5263,0.0001534653603925354
shows,5249,0.0001530571302869881
disease,5241,0.00015282385594096105
once,5213,0.00015200739572986645
ed,5212,0.00015197823643661306
places,5204,0.00015174496209058603
gave,5194,0.00015145336915805223
90,5174,0.00015087018329298466
storm,5171,0.00015078270541322452
cities,5163,0.00015054943106719747
better,5158,0.00015040363460093058
blood,5157,0.0001503744753076772
stage,5156,0.00015034531601442383
80,5146,0.00015005372308189003
1945,5134,0.00014970381156284947
sweden,5133,0.0001496746522695961
1961,5132,0.00014964549297634273
forces,5128,0.0001495288558033292
among,5124,0.00014941221863031567
federal,5122,0.00014935390004380892
airport,5117,0.00014920810357754204
mountain,5114,0.0001491206256977819
study,5107,0.00014891651064500823
languages,5102,0.00014877071417874135
included,5101,0.00014874155488548796
centre,5101,0.00014874155488548796
movement,5100,0.00014871239559223457
florida,5098,0.00014865407700572782
brother,5095,0.00014856659912596768
baseball,5094,0.0001485374398327143
pakistan,5091,0.00014844996195295416
daughter,5071,0.00014786677608788658
full,5068,0.00014777929820812644
model,5060,0.00014754602386209942
1962,5058,0.00014748770527559264
becomes,5048,0.00014719611234305886
russia,5044,0.00014707947517004534
words,5042,0.0001470211565835386
36,5036,0.00014684620082401829
development,5031,0.0001467004043577514
medal,5030,0.000146671245064498
women's,5025,0.00014652544859823112
coast,5025,0.00014652544859823112
1956,5002,0.0001458547848534034
child,4998,0.00014573814768038988
smith,4980,0.00014521328040182906
canton,4976,0.00014509664322881553
jr,4970,0.00014492168746929525
almost,4955,0.00014448429807049456
having,4952,0.00014439682019073443
says,4948,0.00014428018301772093
event,4944,0.0001441635458447074
comedy,4922,0.00014352204139313305
hot,4914,0.00014328876704710602
program,4905,0.0001430263334078256
independent,4903,0.00014296801482131886
bad,4903,0.00014296801482131886
edward,4894,0.00014270558118203845
himself,4892,0.00014264726259553167
appeared,4884,0.00014241398824950464
text,4878,0.00014223903248998437
teams,4877,0.00014220987319673098
lee,4873,0.00014209323602371748
hurricane,4863,0.00014180164309118368
olympic,4855,0.00014156836874515665
instead,4847,0.0001413350943991296
wanted,4838,0.0001410726607598492
bill,4821,0.00014057695277454175
mark,4815,0.00014040199701502147
songwriter,4812,0.00014031451913526133
virginia,4808,0.0001401978819622478
00,4799,0.0001399354483229674
joined,4798,0.000139906289029714
border,4785,0.0001395272182174201
board,4743,0.00013830252790077816
health,4740,0.00013821505002101803
lives,4730,0.00013792345708848422
network,4727,0.00013783597920872409
done,4720,0.00013763186415595042
mary,4702,0.0001371069968773896
wrestling,4701,0.00013707783758413623
meaning,4698,0.0001369903597043761
jean,4698,0.0001369903597043761
say,4695,0.00013690288182461596
hill,4695,0.00013690288182461596
parliament,4691,0.00013678624465160243
1958,4690,0.00013675708535834904
business,4687,0.0001366696074785889
poet,4686,0.00013664044818533554
super,4684,0.00013658212959882877
data,4682,0.00013652381101232202
round,4676,0.00013634885525280174
working,4672,0.00013623221807978822
uses,4665,0.00013602810302701458
bridge,4663,0.0001359697844405078
win,4662,0.00013594062514725444
60,4661,0.00013591146585400105
your,4652,0.00013564903221472064
start,4650,0.0001355907136282139
1948,4642,0.00013535743928218684
sun,4624,0.000134832572003626
1959,4618,0.00013465761624410573
players,4614,0.00013454097907109223
du,4613,0.00013451181977783885
average,4598,0.00013407443037903816
500,4585,0.00013369535956674422
studied,4574,0.00013337460734095705
drama,4570,0.00013325797016794353
find,4569,0.00013322881087469017
chart,4565,0.00013311217370167664
latin,4562,0.0001330246958219165
ireland,4543,0.0001324706692501023
1952,4540,0.00013238319137034215
give,4540,0.00013238319137034215
plants,4539,0.00013235403207708876
action,4537,0.000132295713490582
1957,4534,0.00013220823561082187
37,4525,0.00013194580197154146
above,4520,0.00013180000550527457
support,4518,0.0001317416869187678
1947,4517,0.00013171252762551443
joseph,4513,0.0001315958904525009
announced,4509,0.00013147925327948738
scottish,4507,0.00013142093469298063
bay,4503,0.0001313042975199671
taken,4484,0.00013075027094815292
various,4483,0.00013072111165489953
highest,4470,0.0001303420408426056
valley,4462,0.00013010876649657856
able,4461,0.00013007960720332518
case,4459,0.00013002128861681843
currently,4459,0.00013002128861681843
position,4443,0.00012955473992476435
hard,4441,0.0001294964213382576
sold,4435,0.00012932146557873732
education,4434,0.00012929230628548394
nominated,4428,0.00012911735052596366
professor,4412,0.0001286508018339096
70,4411,0.00012862164254065622
200,4409,0.00012856332395414947
labour,4407,0.0001285050053676427
lower,4394,0.00012812593455534878
winter,4392,0.000128067615968842
move,4392,0.000128067615968842
1949,4386,0.00012789266020932173
secretary,4382,0.00012777602303630823
duke,4375,0.00012757190798353457
considered,4358,0.00012707619999822713
hit,4356,0.00012701788141172035
defeated,4349,0.00012681376635894671
illinois,4346,0.00012672628847918658
institute,4340,0.0001265513327196663
dr,4335,0.00012640553625339939
1950,4329,0.0001262305804938791
report,4327,0.00012617226190737236
coach,4323,0.00012605562473435883
types,4322,0.00012602646544110545
