word,count,fraction
la,18496,0.0005452013511773193
2003,18456,0.0005440222825112783
2013,18418,0.0005429021672785395
politician,18207,0.0005366825800651737
25,18140,0.0005347076400495551
german,18117,0.0005340296755665815
day,18098,0.0005334696179502121
west,18014,0.0005309935737515262
before,17974,0.0005298145050854852
released,17924,0.0005283406692529342
international,17696,0.0005216199778565009
department,17631,0.0005197039912741844
won,17507,0.0005160488784094575
king,17428,0.0005137202177940268
j,17405,0.0005130422533110532
21,17403,0.0005129832998777512
until,17309,0.0005102124885125551
former,17300,0.0005099471980626959
2002,17276,0.0005092397568630713
town,17250,0.0005084733622301447
career,17141,0.0005052604001151832
2015,17085,0.000503609703982726
album,17031,0.0005020179612835706
22,17030,0.0005019884845669197
saint,16994,0.0005009273227674828
2016,16987,0.0005007209857509257
use,16803,0.0004952972698871375
make,16800,0.0004952088397371844
region,16780,0.0004946193054041639
related,16752,0.0004937939573379353
party,16749,0.0004937055271879823
number,16736,0.0004933223298715189
television,16704,0.0004923790749386863
age,16641,0.0004905220417896717
24,16603,0.0004894019265569329
do,16578,0.0004886650086406573
often,16520,0.00048695535907489803
school,16505,0.00048651320832513264
family,16492,0.0004861300110086694
population,16455,0.00048503937249258153
actress,16254,0.00047911455244572593
award,16120,0.00047516467241448887
23,16069,0.00047366135986528666
same,15985,0.00047118531566660076
government,15936,0.00046974095655070064
singer,15933,0.00046965252640074757
website,15915,0.00046912194550102917
member,15818,0.00046626270398587996
work,15652,0.00046136956902181013
2018,15629,0.00046069160453883663
east,15619,0.0004603968373723264
1999,15564,0.0004587756179565201
through,15550,0.00045836294392340583
26,15534,0.00045789131645698945
27,15364,0.00045288027462631557
list,15324,0.00045170120596027465
being,15316,0.00045146539222706643
well,15285,0.00045055161401088477
long,15244,0.0004493430686281928
ii,15202,0.00044810504652884986
28,15183,0.0004475449889124804
early,14992,0.00044191493603213506
game,14976,0.0004414433085657187
2019,14950,0.0004406769139327921
house,14833,0.0004372281380846224
named,14622,0.0004310085508712566
center,14560,0.00042918099443889314
song,14538,0.0004285325066725707
com,14497,0.0004273239612898787
death,14477,0.0004267344269568583
small,14432,0.0004254079747075622
london,14430,0.0004253490212742602
both,14403,0.00042455314992468257
water,14401,0.00042449419649138054
each,14393,0.00042425838275817233
country,14318,0.00042204762900934563
pages,14318,0.00042204762900934563
century,14235,0.0004196010615273107
1998,14230,0.00041945367794405563
m,14204,0.000418687283311129
season,14189,0.00041824513256136366
did,14161,0.000417419784495135
old,14112,0.0004159754253792349
29,14070,0.00041473740327989194
show,14048,0.0004140889155135694
place,14020,0.00041326356744734083
general,13976,0.0004119665919146958
around,13963,0.0004115833945982325
under,13891,0.00040946107099935886
you,13855,0.00040839990919992205
england,13853,0.00040834095576661997
four,13842,0.00040801671188345873
now,13838,0.0004078988050168546
usually,13815,0.0004072208405338811
e,13756,0.00040548171425147076
started,13754,0.00040542276081816873
times,13624,0.0004015907876535357
live,13593,0.00040067700943735406
high,13568,0.00039994009152107847
japanese,13460,0.000396756606122768
while,13441,0.00039619654850639853
main,13409,0.0003952532935735658
1996,13360,0.0003938089344576657
club,13344,0.0003933373069912493
japan,13290,0.0003917455642920941
said,13269,0.0003911265532424226
1997,13112,0.000386498708728212
system,13082,0.00038561440722868133
including,12914,0.0003806623188313095
minister,12902,0.0003803085982314972
book,12887,0.00037986644748173187
against,12849,0.00037874633224899303
great,12817,0.00037780307731616027
however,12810,0.0003775967402996031
home,12656,0.0003730573259353456
several,12583,0.00037090552561982093
could,12517,0.00036896006232085344
province,12497,0.00036837052798783295
what,12386,0.0003650986124395694
1995,12342,0.0003638016369069244
island,12314,0.00036297628884069576
31,12298,0.0003625046613742794
colspan,12255,0.0003612371625582854
person,12148,0.000358083153876626
commune,12050,0.00035519443564482574
way,12048,0.00035513548221152366
retrieved,12029,0.00035457542459515427
language,11962,0.00035260048457953574
games,11952,0.0003523057174130255
last,11944,0.0003520699036798173
large,11895,0.0003506255445639172
back,11865,0.0003497412430643865
man,11865,0.0003497412430643865
band,11810,0.0003481200236485802
1994,11673,0.0003440817134673901
based,11589,0.0003416056692687042
municipality,11577,0.0003412519486688919
writer,11516,0.0003394538689531795
us,11463,0.0003378916029706753
example,11421,0.00033665358087133233
capital,11388,0.0003356808492218486
million,11386,0.0003356218957885465
germany,11351,0.00033459021070576073
film,11347,0.0003344723038391566
1992,11344,0.00033438387368920356
another,11324,0.0003337943393561831
left,11303,0.00033317532830651165
important,11275,0.000332349980240283
2020,11260,0.00033190782949051766
st,11232,0.000331082481424289
