word,count,fraction
politician,20340,0.0005785233365335098
so,20301,0.0005774140734988585
district,20282,0.00057687366330249
c,20255,0.0005761057119708083
2013,20191,0.0005742853828883036
would,20118,0.0005722090700285718
group,20090,0.000571412676054976
won,19941,0.0005671747224097699
second,19886,0.0005656103771044924
la,19767,0.0005622257027167103
french,19656,0.0005590685694642413
2003,19584,0.0005570206992464235
official,19464,0.0005536075822167273
him,19463,0.0005535791395748132
if,19454,0.000553323155797586
2000,19319,0.0005494833991391778
25,19206,0.0005462693806028804
2015,19173,0.000545330773419714
2016,19136,0.000544278395668891
different,19007,0.0005406092948619676
2001,18980,0.0005398413435302859
until,18973,0.000539642245036887
21,18767,0.0005337830608025751
age,18731,0.0005327591256936662
german,18693,0.0005316783053009291
before,18688,0.0005315360920913584
released,18678,0.0005312516656722171
day,18651,0.0005304837143405354
west,18622,0.0005296588777250255
department,18575,0.0005283220735550611
japan,18400,0.0005233446112200875
2002,18227,0.0005184240341689422
22,18097,0.0005147264907201046
party,18043,0.0005131905880567413
2018,17989,0.000511654685393378
2020,17988,0.0005116262427514638
member,17927,0.0005098912415947015
king,17921,0.0005097205857432168
former,17883,0.0005086397653504796
region,17822,0.0005069047641937174
2019,17784,0.0005058239438009803
town,17697,0.0005033494339544504
24,17652,0.0005020695150683143
saint,17388,0.0004945606576029827
school,17382,0.0004943900017514979
make,17374,0.0004941624606161848
number,17328,0.0004928540990881345
album,17309,0.000492313688891766
23,17242,0.000490408031883519
do,17098,0.0004863122914478835
use,17067,0.0004854305695485453
often,16969,0.00048264319064096004
actress,16966,0.00048255786271521767
television,16962,0.0004824440921475611
j,16851,0.0004792869588950921
life,16813,0.00047820613850235494
same,16777,0.0004771822033934461
award,16772,0.00047703999018387544
family,16647,0.00047348465994460855
singer,16578,0.0004715221176525332
1999,16531,0.00047018531348256887
26,16526,0.00047004310027299814
center,16399,0.000466430884749903
27,16340,0.000464752768876969
through,16231,0.0004616525209083283
east,16148,0.0004592917816294551
28,16138,0.00045900735521031374
website,16101,0.00045795497745949073
government,16094,0.00045775587896609176
history,16085,0.00045749989518886454
being,15980,0.00045451341778788033
long,15869,0.0004513562845354113
house,15846,0.0004507021037713862
well,15831,0.0004502754641426742
work,15767,0.00044845513506016954
population,15714,0.0004469476750387204
game,15695,0.00044640726484235184
ii,15668,0.0004456393135106702
international,15389,0.0004377038164166265
song,15131,0.0004303656148027796
named,15096,0.00042937012233578483
colspan,15085,0.00042905725327472936
season,15067,0.0004285452857202749
both,15066,0.0004285168430783608
1998,15042,0.00042783421967242157
each,14971,0.00042581479209651793
29,14948,0.0004251606113324928
place,14940,0.0004249330701971797
country,14868,0.000422885199979362
show,14805,0.0004210933135387715
small,14779,0.000420353804849004
water,14752,0.00041958585351732235
london,14744,0.00041935831238200925
m,14706,0.0004182774919892721
did,14653,0.00041677003196782293
high,14593,0.0004150634734529748
old,14586,0.0004148643749595759
com,14577,0.0004146083911823487
under,14529,0.0004132431443704702
around,14493,0.00041221920926156133
e,14478,0.0004117925696328493
list,14478,0.0004117925696328493
general,14464,0.0004113943726460514
century,14463,0.00041136593000413725
four,14375,0.00040886297751569335
started,14310,0.00040701420579127457
against,14295,0.00040658756616256255
you,14287,0.00040636002502724946
usually,14223,0.0004045396959447448
times,14199,0.00040385707253880556
now,14196,0.0004037717446130632
1996,14188,0.0004035442034777501
england,14082,0.00040052928343485176
while,13995,0.000398054773588322
live,13951,0.00039680329734410007
1997,13912,0.00039569403430944877
minister,13863,0.0003943003448556562
said,13797,0.0003924231304893232
death,13789,0.00039219558935401017
however,13737,0.0003907165719744751
japanese,13647,0.00038815673420220296
including,13454,0.00038266730431277485
main,13417,0.00038161492656195185
system,13384,0.0003806763193787854
1995,13279,0.0003776898419778012
book,13248,0.00037680812007846303
province,13187,0.00037507311892170074
31,13162,0.0003743620528738474
home,13144,0.00037385008531939294
great,13096,0.0003724848385075145
could,13036,0.00037077827999266636
several,12915,0.000367336720321056
games,12906,0.0003670807365438288
man,12743,0.0003624445859118247
back,12636,0.00035940122322701226
island,12603,0.0003584626160438458
based,12572,0.0003575808941445076
person,12535,0.0003565285163936846
1994,12500,0.0003555330239266899
what,12488,0.00035519171222372025
commune,12433,0.0003536273669184428
last,12423,0.00035334294049930146
language,12414,0.00035308695672207424
left,12363,0.00035163638198445335
way,12344,0.0003510959717880848
municipality,12328,0.00035064088951745865
large,12279,0.000349247200063666
1992,12113,0.00034452572150591956
retrieved,12081,0.0003436155569646672
us,12020,0.000341880555807905
writer,11999,0.0003412832603277082
band,11940,0.0003396051444547742
early,11919,0.0003390078489745773
1993,11908,0.00033869497991352186
million,11871,0.00033764260216269886
club,11806,0.0003357938304382801
white,11777,0.00033496899382277017
black,11771,0.0003347983379712853
another,11724,0.000333461533801321
film,11687,0.00033240915605049797
example,11656,0.00033152743415115976
capital,11656,0.00033152743415115976
end,11626,0.00033067415489373574
germany,11592,0.00032970710506865516
lived,11576,0.00032925202279802897
any,11573,0.00032916669487228654
james,11541,0.00032825653033103426
st,11489,0.0003267775129514992
near,11414,0.00032464431480793907
1990,11411,0.00032455898688219664
red,11400,0.0003242461178211412
company,11394,0.0003240754619696564
important,11384,0.00032379103555051504
get,11372,0.0003234497238475454
cup,11296,0.00032128808306207114
director,11288,0.00032106054192675805
william,11220,0.00031912644227659684
how,11189,0.00031824472037725863
italian,11180,0.0003179887366000314
children,11156,0.0003173061131940922
ret,11144,0.0003169648014911226
park,11047,0.00031420586522545147
california,10979,0.00031227176557529026
began,10809,0.00030743651644988727
1991,10804,0.0003072943032403166
play,10748,0.00030570151529312503
created,10746,0.0003056446300092968
census,10709,0.0003045922522584738
species,10691,0.00030408028470401934
much,10660,0.00030319856280468113
church,10653,0.0003029994643112822
top,10619,0.0003020324144862016
sometimes,10609,0.00030174798806706024
100,10550,0.00030006987219412625
central,10538,0.00029972856049115666
air,10531,0.0002995294619977577
r,10483,0.0002981642151858792
george,10477,0.00029799355933439437
means,10461,0.00029753847706376823
famous,10455,0.00029736782121228344
al,10395,0.0002956612626974353
line,10305,0.00029310142492516313
land,10256,0.00029170773547137054
major,10247,0.0002914517516941433
kingdom,10228,0.00029091134149777475
army,10137,0.00028832306108358843
1989,10119,0.000287811093529134
good,10088,0.0002869293716297958
go,10086,0.00028687248634596754
written,10058,0.00028607609237237176
rock,10046,0.0002857347806694021
david,10042,0.00028562101010174557
still,10019,0.00028496682933772046
union,10014,0.0002848246161281498
championship,10013,0.00028479617348623566
single,10013,0.00028479617348623566
india,9956,0.00028317494289712997
total,9918,0.00028209412250439285
include,9913,0.0002819519092948221
sea,9903,0.0002816674828756808
role,9854,0.0002802737934218882
san,9837,0.00027979026850934787
countries,9832,0.0002796480552997772
married,9824,0.0002794205141644641
press,9818,0.0002792498583129793
tv,9813,0.00027910764510340864
college,9739,0.00027700288960176263
third,9726,0.00027663313525687886
popular,9671,0.0002750687899516014
built,9667,0.0002749550193839449
america,9629,0.00027387419899120775
law,9610,0.0002733337887948392
largest,9591,0.0002727933785984706
even,9581,0.0002725089521793293
five,9551,0.0002716556729219052
republic,9547,0.00027154190235424865
robert,9542,0.000271399689144678
star,9511,0.0002705179672453398
right,9510,0.00027048952460342565
power,9507,0.0002704041966776833
public,9476,0.00026952247477834507
1988,9474,0.0002694655894945168
style,9468,0.000269294933643032
australia,9435,0.0002683563264598655
western,9414,0.0002677590309796687
books,9397,0.0002672755060671284
son,9379,0.00026676353851267395
love,9374,0.0002666213253031033
young,9357,0.00026613780039056297
see,9350,0.00026593870189716405
big,9308,0.0002647441109367704
down,9284,0.0002640614875308311
common,9265,0.0002635210773344625
1986,9251,0.00026312288034766463
1987,9250,0.0002630944377057505
video,9235,0.0002626677980770385
prime,9228,0.0002624686995836395
form,9136,0.0002598519765275391
paul,9130,0.0002596813206760543
canadian,9094,0.0002586573855671454
father,9034,0.0002569508270522973
order,9023,0.0002566379579912418
division,9023,0.0002566379579912418
dies,9021,0.0002565810727074136
things,9021,0.0002565810727074136
northern,9014,0.0002563819742140146
f,8989,0.00025567090816616125
roman,8931,0.0002540212349351414
wrote,8919,0.0002536799232321718
1984,8912,0.0002534808247387728
body,8909,0.0002533954968130304
le,8861,0.0002520302500011519
co,8849,0.0002516889382981823
aged,8839,0.00025140451187904094
living,8826,0.00025103475753415717
1980,8809,0.0002505512326216169
story,8782,0.00024978328128993525
members,8767,0.00024935664166122324
given,8752,0.00024893000203251117
become,8743,0.000248674018255284
own,8736,0.00024847491976188503
off,8720,0.0002480198374912589
michael,8688,0.00024710967295000656
took,8677,0.00024679680388895104
word,8670,0.0002465977053955521
moved,8627,0.00024537467179324427
battle,8587,0.0002442369661166789
australian,8545,0.0002430423751562852
does,8543,0.00024298548987245695
indian,8538,0.00024284327666288625
held,8524,0.00024244507967608836
footballer,8520,0.00024233130910843184
governor,8511,0.00024207532533120462
set,8503,0.00024184778419589152
1985,8493,0.00024156335777675018
just,8491,0.0002415064724929219
g,8459,0.00024059630795166957
china,8452,0.00024039720945827063
went,8450,0.00024034032417444236
awards,8448,0.00024028343889061408
charles,8441,0.00024008434039721514
european,8435,0.00023991368454573034
russian,8435,0.00023991368454573034
1983,8413,0.00023928794642361935
short,8412,0.00023925950378170523
title,8397,0.0002388328641529932
art,8377,0.0002382640113147105
using,8372,0.00023812179810513983
term,8353,0.00023758138790877124
together,8349,0.00023746761734111472
away,8322,0.00023669966600943306
spanish,8310,0.00023635835430646344
1979,8307,0.00023627302638072102
head,8297,0.00023598859996157968
election,8268,0.00023516376334606977
modern,8239,0.00023433892673055984
office,8225,0.00023394072974376195
type,8223,0.00023388384445993367
1981,8222,0.00023385540181801955
political,8213,0.00023359941804079233
women,8176,0.00023254704028996933
canada,8161,0.00023212040066125728
h,8150,0.00023180753160020182
again,8149,0.00023177908895828767
human,8128,0.00023118179347809083
little,8122,0.000231011137626606
l,8120,0.00023095425234277776
heart,8118,0.0002308973670589495
came,8112,0.00023072671120746467
site,8107,0.000230584497997894
killed,8086,0.00022998720251769716
science,8066,0.00022941834967941444
50,8065,0.00022938990703750032
light,8044,0.00022879261155730348
following,8027,0.00022830908664476317
we,8023,0.00022819531607710665
special,7997,0.0002274558073873391
1982,7991,0.00022728515153585432
voice,7952,0.00022617588850120304
www,7937,0.000225749248872491
los,7935,0.00022569236358866275
men,7931,0.0002255785930210062
military,7923,0.0002253510518856931
royal,7910,0.00022498129754080937
published,7906,0.00022486752697315282
chicago,7905,0.0002248390843312387
southern,7879,0.00022409957564147116
station,7878,0.00022407113299955704
served,7871,0.0002238720345061581
professional,7869,0.00022381514922232982
grand,7847,0.00022318941110021886
museum,7845,0.00022313252581639058
parts,7721,0.0002196056382190378
cancer,7707,0.00021920744123223992
present,7701,0.0002190367853807551
next,7691,0.00021875235896161375
seat,7685,0.00021858170311012893
leader,7669,0.0002181266208395028
news,7668,0.00021809817819758864
40,7657,0.00021778530913653315
producer,7651,0.00021761465328504835
days,7619,0.00021670448874379602
t,7607,0.0002163631770408264
europe,7577,0.00021550989778340235
richard,7567,0.00021522547136426098
take,7551,0.00021477038909363484
movies,7540,0.00021445752003257935
court,7537,0.00021437219210683692
every,7531,0.00021420153625535213
1972,7510,0.0002136042407751553
1976,7502,0.0002133766996398422
worked,7501,0.00021334825699792807
along,7480,0.00021275096151773123
lost,7455,0.00021203989546987785
w,7441,0.00021164169848307996
lake,7423,0.00021112973092862552
my,7404,0.00021058932073225696
hockey,7404,0.00021058932073225696
founded,7399,0.00021044710752268628
help,7396,0.00021036177959694386
making,7383,0.00020999202525206012
1974,7359,0.00020930940184612086
1977,7331,0.00020851300787252507
washington,7313,0.00020800104031807066
works,7311,0.0002079441550342424
episode,7298,0.00020757440068935862
version,7278,0.0002070055478510759
hall,7265,0.00020663579350619217
village,7243,0.00020601005538408118
uk,7222,0.00020541275990388434
original,7214,0.00020518521876857127
free,7203,0.00020487234970751578
italy,7191,0.00020453103800454616
side,7189,0.0002044741527207179
summer,7183,0.00020430349686923307
1978,7167,0.0002038484145986069
n,7154,0.00020347866025372316
1975,7136,0.00020296669269926872
peter,7133,0.00020288136477352632
those,7132,0.00020285292213161217
louis,7127,0.0002027107089220415
plays,7116,0.000202397839860986
democratic,7114,0.00020234095457715776
green,7083,0.00020145923267781955
without,7074,0.00020120324890059233
association,7068,0.00020103259304910754
1973,7066,0.00020097570776527927
six,7061,0.0002008334945557086
32,7050,0.0002005206254946531
attack,7044,0.00020034996964316828
got,7031,0.00019998021529828454
career,7013,0.0001994682477438301
record,7004,0.00019921226396660288
eastern,6990,0.000198814066979805
council,6983,0.00019861496848640604
chinese,6968,0.000198188328857694
period,6965,0.0001981030009319516
1971,6937,0.00019730660695835582
few,6926,0.00019699373789730033
service,6901,0.00019628267184944694
thomas,6881,0.00019571381901116426
thought,6870,0.00019540094995010876
v,6849,0.00019480365446991192
money,6847,0.00019474676918608365
civil,6832,0.00019432012955737164
match,6821,0.00019400726049631614
artist,6789,0.0001930970959550638
henry,6774,0.00019267045632635177
society,6769,0.0001925282431167811
1970,6758,0.00019221537405572563
food,6751,0.00019201627556232669
mother,6742,0.00019176029178509947
god,6739,0.00019167496385935704
earth,6704,0.00019067947139236231
1969,6702,0.00019062258610853404
et,6693,0.00019036660233130682
radio,6680,0.00018999684798642308
today,6649,0.00018911512608708487
elected,6645,0.00018900135551942835
x,6642,0.00018891602759368593
building,6636,0.00018874537174220113
academy,6610,0.00018800586305243362
force,6596,0.00018760766606563573
1968,6582,0.00018720946907883781
stars,6529,0.00018570200905738867
songs,6508,0.0001851047135771918
emperor,6503,0.00018496250036762114
islands,6497,0.00018479184451613634
sur,6493,0.0001846780739484798
gold,6487,0.00018450741809699497
ice,6464,0.00018385323733296986
point,6461,0.00018376790940722746
makes,6456,0.0001836256961976568
color,6441,0.00018319905656894475
caused,6435,0.00018302840071745996
align,6418,0.00018254487580491967
current,6415,0.00018245954787917724
information,6397,0.0001819475803247228
blue,6389,0.00018172003918940973
en,6381,0.00018149249805409667
character,6369,0.00018115118635112702
local,6367,0.00018109430106729875
night,6357,0.0001808098746481574
1967,6357,0.0001808098746481574
fire,6346,0.0001804970055871019
33,6343,0.0001804116776613595
1964,6332,0.00018009880860030402
empire,6332,0.00018009880860030402
social,6331,0.0001800703659583899
pp,6324,0.00017987126746499095
texas,6312,0.00017952995576202133
others,6287,0.00017881888971416795
spain,6281,0.00017864823386268313
lot,6259,0.00017802249574057217
due,6251,0.00017779495460525907
http,6225,0.00017705544591549156
composer,6201,0.00017637282250955233
34,6200,0.00017634437986763818
directed,6183,0.0001758608549550979
middle,6168,0.00017543421532638585
late,6158,0.0001751497889072445
formed,6156,0.00017509290362341623
greek,6139,0.00017460937871087594
natural,6139,0.00017460937871087594
level,6122,0.00017412585379833565
although,6118,0.0001740120832306791
angeles,6108,0.00017372765681153773
space,6104,0.0001736138862438812
paris,6099,0.00017347167303431054
led,6096,0.00017338634510856812
similar,6087,0.0001731303613313409
prize,6081,0.0001729597054798561
africa,6071,0.00017267527906071473
race,6071,0.00017267527906071473
research,6053,0.00017216331150626032
km,6053,0.00017216331150626032
road,6035,0.00017165134395180588
me,6032,0.00017156601602606348
change,6031,0.00017153757338414933
rights,6019,0.00017119626168117971
wife,6009,0.00017091183526203837
computer,5990,0.00017037142506566978
open,5985,0.0001702292118560991
final,5971,0.00016983101486930122
control,5963,0.00016960347373398815
iii,5945,0.0001690915061795337
received,5938,0.00016889240768613476
put,5937,0.00016886396504422064
run,5930,0.0001686648665508217
according,5918,0.00016832355484785205
musician,5912,0.00016815289899636726
35,5911,0.0001681244563544531
brown,5900,0.00016781158729339764
located,5890,0.00016752716087425627
dead,5882,0.0001672996197389432
non,5878,0.00016718584917128665
author,5874,0.0001670720786036301
1966,5872,0.00016701519331980183
produced,5867,0.00016687298011023116
ancient,5838,0.00016604814349472125
martin,5830,0.00016582060235940816
lead,5825,0.00016567838914983748
stage,5820,0.0001655361759402668
energy,5816,0.00016542240537261027
soviet,5814,0.000165365520088782
prince,5810,0.00016525174952112547
1965,5798,0.00016491043781815583
changed,5797,0.0001648819951762417
must,5790,0.00016468289668284276
dutch,5779,0.00016437002762178726
african,5775,0.00016425625705413072
1960,5764,0.00016394338799307525
less,5744,0.00016337453515479254
sports,5715,0.00016254969853928263
areas,5712,0.0001624643706135402
animals,5708,0.00016235060004588366
playing,5706,0.0001622937147620554
joined,5688,0.00016178174720760097
seen,5663,0.00016107068115974759
half,5662,0.00016104223851783346
el,5657,0.00016090002530826276
page,5653,0.00016078625474060624
switzerland,5646,0.0001605871562472073
come,5638,0.0001603596151118942
kansas,5619,0.00015981920491552564
real,5618,0.00015979076227361151
records,5616,0.00015973387698978324
catholic,5597,0.00015919346679341465
queen,5585,0.00015885215509044503
field,5582,0.00015876682716470264
never,5581,0.0001587383845227885
includes,5567,0.00015834018753599062
should,5562,0.00015819797432641992
1963,5560,0.00015814108904259165
mostly,5550,0.0001578566626234503
female,5549,0.00015782821998153618
problems,5542,0.00015762912148813724
christian,5537,0.00015748690827856656
k,5536,0.00015745846563665241
production,5524,0.0001571171539336828
tropical,5520,0.00015700338336602625
mexico,5507,0.0001566336290211425
date,5497,0.00015634920260200114
street,5468,0.00015552436598649123
police,5452,0.00015506928371586507
too,5449,0.00015498395579012264
albums,5445,0.00015487018522246612
bc,5444,0.00015484174258055197
seven,5444,0.00015484174258055197
woman,5438,0.00015467108672906718
chief,5432,0.00015450043087758235
community,5428,0.0001543866603099258
comes,5413,0.0001539600206812138
class,5395,0.00015344805312675935
though,5392,0.00015336272520101695
shows,5370,0.00015273698707890597
nhl,5369,0.00015270854443699184
disease,5361,0.00015248100330167875
90,5355,0.00015231034745019395
groups,5353,0.00015225346216636568
within,5352,0.00015222501952445155
car,5333,0.00015168460932808296
act,5310,0.00015103042856405785
80,5309,0.00015100198592214373
1961,5275,0.00015003493609706313
ed,5268,0.00014983583760366418
once,5266,0.0001497789523198359
storm,5266,0.0001497789523198359
places,5260,0.0001496082964683511
gave,5254,0.0001494376406168663
van,5250,0.00014932387004920974
sweden,5249,0.00014929542740729562
cities,5245,0.00014918165683963907
1945,5235,0.00014889723042049773
better,5235,0.00014889723042049773
florida,5231,0.00014878345985284118
languages,5217,0.0001483852628660433
brother,5213,0.00014827149229838674
1962,5207,0.00014810083644690194
blood,5205,0.00014804395116307367
36,5204,0.00014801550852115955
among,5203,0.0001479870658792454
baseball,5201,0.00014793018059541712
comedy,5192,0.0001476741968181899
1956,5189,0.0001475888688924475
movement,5186,0.0001475035409667051
study,5180,0.00014733288511522028
full,5179,0.00014730444247330616
federal,5178,0.000147275999831392
mountain,5175,0.0001471906719056496
included,5171,0.00014707690133799307
centre,5160,0.0001467640322769376
hot,5159,0.00014673558963502345
russia,5158,0.00014670714699310932
forces,5156,0.00014665026170928105
development,5155,0.0001466218190673669
airport,5153,0.00014656493378353863
women's,5144,0.00014630895000631143
medal,5138,0.0001461382941548266
daughter,5137,0.0001461098515129125
child,5137,0.0001461098515129125
pakistan,5115,0.0001454841133908015
coast,5109,0.00014531345753931668
becomes,5105,0.00014519968697166016
words,5093,0.00014485837526869054
olympic,5083,0.00014457394884954917
smith,5083,0.00014457394884954917
model,5074,0.00014431796507232195
says,5065,0.00014406198129509473
jr,5060,0.00014391976808552406
event,5058,0.00014386288280169579
almost,5028,0.00014300960354427173
having,5026,0.00014295271826044348
appeared,5017,0.00014269673448321626
text,5015,0.000142639849199388
independent,5012,0.0001425545212736456
per,5000,0.00014221320957067595
bad,4999,0.00014218476692876182
program,4990,0.0001419287831515346
himself,4983,0.00014172968465813566
canton,4978,0.00014158747144856499
instead,4971,0.00014138837295516604
lee,4965,0.00014121771710368122
edward,4957,0.00014099017596836815
songwriter,4937,0.00014042132313008544
round,4933,0.0001403075525624289
border,4932,0.00014027910992051476
data,4926,0.00014010845406902994
mark,4923,0.00014002312614328754
hurricane,4915,0.00013979558500797448
bill,4910,0.00013965337179840378
wanted,4905,0.0001395111585888331
manager,4905,0.0001395111585888331
lives,4894,0.0001391982895277776
republican,4894,0.0001391982895277776
parliament,4891,0.00013911296160203521
virginia,4882,0.000138856977824808
jean,4874,0.00013862943668949493
drama,4867,0.00013843033819609598
health,4854,0.0001380605838512122
1958,4841,0.00013769082950632847
super,4835,0.00013752017365484365
60,4827,0.00013729263251953055
board,4825,0.0001372357472357023
00,4819,0.00013706509138421748
network,4811,0.00013683755024890442
players,4806,0.00013669533703933372
mary,4801,0.00013655312382976304
business,4791,0.0001362686974106217
say,4790,0.00013624025476870755
done,4783,0.0001360411562753086
meaning,4774,0.0001357851724980814
hill,4768,0.0001356145166465966
start,4764,0.00013550074607894004
your,4763,0.00013547230343702592
win,4761,0.00013541541815319765
announced,4759,0.00013535853286936937
poet,4756,0.00013527320494362697
1959,4746,0.0001349887785244856
1948,4741,0.00013484656531491493
working,4740,0.0001348181226730008
chart,4735,0.00013467590946343014
wrestling,4729,0.00013450525361194531
teams,4723,0.00013433459776046052
action,4720,0.0001342492698347181
nominated,4720,0.0001342492698347181
bridge,4719,0.00013422082719280397
uses,4712,0.00013402172869940503
37,4695,0.0001335382037868647
sun,4693,0.00013348131850303646
du,4689,0.00013336754793537992
500,4686,0.00013328222000963752
1952,4674,0.00013294090830666787
support,4672,0.0001328840230228396
1957,4653,0.00013234361282647104
ireland,4651,0.00013228672754264276
average,4650,0.00013225828490072864
position,4650,0.00013225828490072864
latin,4646,0.0001321445143330721
find,4645,0.00013211607169115797
1947,4641,0.00013200230112350142
studied,4629,0.0001316609894205318
scottish,4605,0.00013097836601459254
above,4595,0.0001306939395954512
give,4591,0.00013058016902779465
education,4590,0.00013055172638588053
plants,4586,0.00013043795581822398
joseph,4582,0.00013032418525056746
currently,4577,0.00013018197204099676
70,4568,0.00012992598826376954
various,4564,0.00012981221769611302
secretary,4560,0.00012969844712845647
valley,4557,0.00012961311920271407
taken,4557,0.00012961311920271407
highest,4553,0.00012949934863505752
coach,4552,0.0001294709059931434
bay,4543,0.00012921492221591618
professor,4530,0.0001288451678710324
olympics,4526,0.00012873139730337587
able,4518,0.0001285038561680628
case,4515,0.0001284185282423204
38,4497,0.00012790656068786596
1954,4494,0.00012782123276212353
sold,4490,0.00012770746219446701
1955,4483,0.00012750836370106807
hard,4474,0.00012725237992384085
200,4474,0.00012725237992384085
1st,4470,0.0001271386093561843
winter,4463,0.00012693951086278536
lower,4457,0.00012676885501130053
move,4444,0.0001263991006664168
labour,4444,0.0001263991006664168
illinois,4443,0.00012637065802450264
considered,4436,0.0001261715595311037
here,4436,0.0001261715595311037
institute,4433,0.0001260862316053613
